,State,Date,value
3144,Vermont,2020-07-01,14.4
3145,Washington,2020-07-01,211.9
3146,Wisconsin,2020-07-01,122.8
3147,West Virginia,2020-07-01,28.7
3148,Wyoming,2020-07-01,20.9
3149,Alaska,2020-08-01,15.6
3150,Alabama,2020-08-01,91.9
3151,Arkansas,2020-08-01,53.1
3152,Arizona,2020-08-01,173.0
3153,California,2020-08-01,849.5
3154,Colorado,2020-08-01,172.8
3155,Connecticut,2020-08-01,57.4
3156,Florida,2020-08-01,564.9
3157,Georgia,2020-08-01,200.5
3158,Iowa,2020-08-01,75.9
3159,Idaho,2020-08-01,56.0
3160,Illinois,2020-08-01,215.7
3161,Indiana,2020-08-01,143.2
3162,Kansas,2020-08-01,63.0
3163,Kentucky,2020-08-01,77.1
3164,Louisiana,2020-08-01,117.2
3165,Massachusetts,2020-08-01,155.1
3166,Maine,2020-08-01,30.6
3167,Michigan,2020-08-01,170.6
3168,Minnesota,2020-08-01,121.7
3169,Missouri,2020-08-01,125.7
3170,Mississippi,2020-08-01,44.2
3171,Montana,2020-08-01,30.8
3172,North Carolina,2020-08-01,227.6
3173,North Dakota,2020-08-01,25.4
3174,New Hampshire,2020-08-01,27.9
3175,New Jersey,2020-08-01,151.6
3176,New Mexico,2020-08-01,46.9
3177,Nevada,2020-08-01,92.7
3178,New York,2020-08-01,371.8
3179,Ohio,2020-08-01,218.7
3180,Oklahoma,2020-08-01,77.4
3181,Oregon,2020-08-01,108.4
3182,Pennsylvania,2020-08-01,245.1
3183,Rhode Island,2020-08-01,19.0
3184,South Carolina,2020-08-01,102.5
3185,South Dakota,2020-08-01,24.7
3186,Maryland,2020-08-01,158.7
3187,Nebraska,2020-08-01,54.1
3188,Texas,2020-08-01,720.9
3189,Utah,2020-08-01,116.6
3190,Virginia,2020-08-01,202.4
3191,Vermont,2020-08-01,14.6
3192,Washington,2020-08-01,214.7
3193,Wisconsin,2020-08-01,123.7
3194,West Virginia,2020-08-01,28.9
3195,Wyoming,2020-08-01,20.8
3196,Alaska,2020-09-01,16.0
3197,Alabama,2020-09-01,92.0
3198,Arkansas,2020-09-01,53.4
3199,Arizona,2020-09-01,173.6
3200,California,2020-09-01,851.9
3201,Colorado,2020-09-01,172.6
3202,Connecticut,2020-09-01,57.8
3203,Florida,2020-09-01,563.2
3204,Georgia,2020-09-01,200.9
3205,Iowa,2020-09-01,74.7
3206,Idaho,2020-09-01,56.5
3207,Illinois,2020-09-01,214.4
3208,Indiana,2020-09-01,144.4
3209,Kansas,2020-09-01,62.9
3210,Kentucky,2020-09-01,77.7
3211,Louisiana,2020-09-01,118.7
3212,Massachusetts,2020-09-01,157.2
3213,Maine,2020-09-01,30.8
3214,Michigan,2020-09-01,172.2
3215,Minnesota,2020-09-01,122.8
3216,Missouri,2020-09-01,126.4
3217,Mississippi,2020-09-01,44.2
3218,Montana,2020-09-01,31.3
3219,North Carolina,2020-09-01,228.5
3220,North Dakota,2020-09-01,25.5
3221,New Hampshire,2020-09-01,28.2
3222,New Jersey,2020-09-01,153.4
3223,New Mexico,2020-09-01,46.8
3224,Nevada,2020-09-01,92.9
3225,New York,2020-09-01,374.2
3226,Ohio,2020-09-01,220.5
3227,Oklahoma,2020-09-01,77.0
3228,Oregon,2020-09-01,107.8
3229,Pennsylvania,2020-09-01,247.6
3230,Rhode Island,2020-09-01,19.2
3231,South Carolina,2020-09-01,102.6
3232,South Dakota,2020-09-01,24.8
3233,Maryland,2020-09-01,160.1
3234,Nebraska,2020-09-01,54.5
3235,Texas,2020-09-01,718.2
3236,Utah,2020-09-01,117.0
3237,Virginia,2020-09-01,203.6
3238,Vermont,2020-09-01,14.8
3239,Washington,2020-09-01,216.5
3240,Wisconsin,2020-09-01,123.6
3241,West Virginia,2020-09-01,29.3
3242,Wyoming,2020-09-01,20.6
3243,Alaska,2020-10-01,16.1
3244,Alabama,2020-10-01,93.0
3245,Arkansas,2020-10-01,53.7
3246,Arizona,2020-10-01,174.9
3247,California,2020-10-01,865.0
3248,Colorado,2020-10-01,173.4
3249,Connecticut,2020-10-01,58.1
3250,Florida,2020-10-01,564.4
3251,Georgia,2020-10-01,201.2
3252,Iowa,2020-10-01,76.0
3253,Idaho,2020-10-01,56.7
3254,Illinois,2020-10-01,217.0
3255,Indiana,2020-10-01,145.7
3256,Kansas,2020-10-01,63.2
3257,Kentucky,2020-10-01,78.7
3258,Louisiana,2020-10-01,120.2
3259,Massachusetts,2020-10-01,158.8
3260,Maine,2020-10-01,31.0
3261,Michigan,2020-10-01,172.8
3262,Minnesota,2020-10-01,124.1
3263,Missouri,2020-10-01,127.5
3264,Mississippi,2020-10-01,44.3
3265,Montana,2020-10-01,31.3
3266,North Carolina,2020-10-01,229.9
3267,North Dakota,2020-10-01,25.3
3268,New Hampshire,2020-10-01,28.5
3269,New Jersey,2020-10-01,154.1
3270,New Mexico,2020-10-01,47.6
3271,Nevada,2020-10-01,93.0
3272,New York,2020-10-01,375.5
3273,Ohio,2020-10-01,221.0
3274,Oklahoma,2020-10-01,77.1
3275,Oregon,2020-10-01,109.4
3276,Pennsylvania,2020-10-01,249.3
3277,Rhode Island,2020-10-01,19.5
3278,South Carolina,2020-10-01,102.8
3279,South Dakota,2020-10-01,25.2
3280,Maryland,2020-10-01,160.2
3281,Nebraska,2020-10-01,55.7
3282,Texas,2020-10-01,719.9
3283,Utah,2020-10-01,117.9
3284,Virginia,2020-10-01,204.3
3285,Vermont,2020-10-01,14.9
3286,Washington,2020-10-01,217.8
3287,Wisconsin,2020-10-01,125.3
3288,West Virginia,2020-10-01,29.7
3289,Wyoming,2020-10-01,20.2
3290,Alaska,2020-11-01,16.0
3291,Alabama,2020-11-01,93.1
3292,Arkansas,2020-11-01,54.4
3293,Arizona,2020-11-01,175.8
3294,California,2020-11-01,868.0
3295,Colorado,2020-11-01,174.0
3296,Connecticut,2020-11-01,58.6
3297,Florida,2020-11-01,566.6
3298,Georgia,2020-11-01,201.3
3299,Iowa,2020-11-01,76.0
3300,Idaho,2020-11-01,57.4
3301,Illinois,2020-11-01,217.4
3302,Indiana,2020-11-01,146.4
3303,Kansas,2020-11-01,63.2
3304,Kentucky,2020-11-01,78.3
3305,Louisiana,2020-11-01,122.8
3306,Massachusetts,2020-11-01,160.1
3307,Maine,2020-11-01,31.2
3308,Michigan,2020-11-01,173.3
3309,Minnesota,2020-11-01,122.7
3310,Missouri,2020-11-01,128.1
3311,Mississippi,2020-11-01,44.4
3312,Montana,2020-11-01,31.5
3313,North Carolina,2020-11-01,231.3
3314,North Dakota,2020-11-01,24.8
3315,New Hampshire,2020-11-01,28.6
3316,New Jersey,2020-11-01,154.7
3317,New Mexico,2020-11-01,47.3
3318,Nevada,2020-11-01,93.2
3319,New York,2020-11-01,377.3
3320,Ohio,2020-11-01,221.4
3321,Oklahoma,2020-11-01,77.5
3322,Oregon,2020-11-01,109.6
3323,Pennsylvania,2020-11-01,251.6
3324,Rhode Island,2020-11-01,19.6
3325,South Carolina,2020-11-01,103.4
3326,South Dakota,2020-11-01,24.6
3327,Maryland,2020-11-01,160.6
3328,Nebraska,2020-11-01,55.5
3329,Texas,2020-11-01,722.7
3330,Utah,2020-11-01,117.6
3331,Virginia,2020-11-01,204.7
3332,Vermont,2020-11-01,15.0
3333,Washington,2020-11-01,218.9
3334,Wisconsin,2020-11-01,125.2
3335,West Virginia,2020-11-01,30.1
3336,Wyoming,2020-11-01,20.0
3337,Alaska,2020-12-01,16.0
3338,Alabama,2020-12-01,93.8
3339,Arkansas,2020-12-01,54.7
3340,Arizona,2020-12-01,175.8
3341,California,2020-12-01,873.6
3342,Colorado,2020-12-01,175.1
3343,Connecticut,2020-12-01,58.5
3344,Florida,2020-12-01,568.9
3345,Georgia,2020-12-01,201.4
3346,Iowa,2020-12-01,77.6
3347,Idaho,2020-12-01,58.1
3348,Illinois,2020-12-01,219.6
3349,Indiana,2020-12-01,147.7
3350,Kansas,2020-12-01,64.0
3351,Kentucky,2020-12-01,78.5
3352,Louisiana,2020-12-01,123.4
3353,Massachusetts,2020-12-01,161.2
3354,Maine,2020-12-01,31.9
3355,Michigan,2020-12-01,174.5
3356,Minnesota,2020-12-01,128.2
3357,Missouri,2020-12-01,127.9
3358,Mississippi,2020-12-01,43.8
3359,Montana,2020-12-01,31.9
3360,North Carolina,2020-12-01,232.8
3361,North Dakota,2020-12-01,25.3
3362,New Hampshire,2020-12-01,28.8
3363,New Jersey,2020-12-01,155.3
3364,New Mexico,2020-12-01,47.4
3365,Nevada,2020-12-01,94.0
3366,New York,2020-12-01,377.9
3367,Ohio,2020-12-01,221.8
3368,Oklahoma,2020-12-01,77.8
3369,Oregon,2020-12-01,110.0
3370,Pennsylvania,2020-12-01,252.0
3371,Rhode Island,2020-12-01,19.8
3372,South Carolina,2020-12-01,104.1
3373,South Dakota,2020-12-01,25.1
3374,Maryland,2020-12-01,161.4
3375,Nebraska,2020-12-01,56.2
3376,Texas,2020-12-01,722.0
3377,Utah,2020-12-01,119.5
3378,Virginia,2020-12-01,205.5
3379,Vermont,2020-12-01,15.1
3380,Washington,2020-12-01,220.3
3381,Wisconsin,2020-12-01,126.7
3382,West Virginia,2020-12-01,30.2
3383,Wyoming,2020-12-01,20.8
3384,Alaska,2021-01-01,15.8
3385,Alabama,2021-01-01,93.9
3386,Arkansas,2021-01-01,54.8
3387,Arizona,2021-01-01,175.5
3388,California,2021-01-01,874.9
3389,Colorado,2021-01-01,176.1
3390,Connecticut,2021-01-01,58.5
3391,Florida,2021-01-01,570.4
3392,Georgia,2021-01-01,203.1
3393,Iowa,2021-01-01,77.1
3394,Idaho,2021-01-01,58.2
3395,Illinois,2021-01-01,220.7
3396,Indiana,2021-01-01,148.1
3397,Kansas,2021-01-01,64.1
3398,Kentucky,2021-01-01,78.5
3399,Louisiana,2021-01-01,124.9
3400,Massachusetts,2021-01-01,161.4
3401,Maine,2021-01-01,31.5
3402,Michigan,2021-01-01,172.7
3403,Minnesota,2021-01-01,129.5
3404,Missouri,2021-01-01,129.1
3405,Mississippi,2021-01-01,43.5
3406,Montana,2021-01-01,32.2
3407,North Carolina,2021-01-01,235.6
3408,North Dakota,2021-01-01,24.9
3409,New Hampshire,2021-01-01,28.6
3410,New Jersey,2021-01-01,155.7
3411,New Mexico,2021-01-01,47.0
3412,Nevada,2021-01-01,94.4
3413,New York,2021-01-01,377.4
3414,Ohio,2021-01-01,221.9
3415,Oklahoma,2021-01-01,77.6
3416,Oregon,2021-01-01,110.7
3417,Pennsylvania,2021-01-01,251.7
3418,Rhode Island,2021-01-01,19.6
3419,South Carolina,2021-01-01,103.7
3420,South Dakota,2021-01-01,24.7
3421,Maryland,2021-01-01,161.4
3422,Nebraska,2021-01-01,55.5
3423,Texas,2021-01-01,723.5
3424,Utah,2021-01-01,120.6
3425,Virginia,2021-01-01,205.8
3426,Vermont,2021-01-01,14.9
3427,Washington,2021-01-01,220.3
3428,Wisconsin,2021-01-01,125.4
3429,West Virginia,2021-01-01,30.5
3430,Wyoming,2021-01-01,20.4
3431,Alaska,2021-02-01,15.7
3432,Alabama,2021-02-01,93.5
3433,Arkansas,2021-02-01,53.4
3434,Arizona,2021-02-01,175.4
3435,California,2021-02-01,877.9
3436,Colorado,2021-02-01,176.1
3437,Connecticut,2021-02-01,58.6
3438,Florida,2021-02-01,571.3
3439,Georgia,2021-02-01,202.8
3440,Iowa,2021-02-01,74.6
3441,Idaho,2021-02-01,58.7
3442,Illinois,2021-02-01,215.8
3443,Indiana,2021-02-01,143.6
3444,Kansas,2021-02-01,59.6
3445,Kentucky,2021-02-01,78.1
3446,Louisiana,2021-02-01,125.1
3447,Massachusetts,2021-02-01,161.5
3448,Maine,2021-02-01,31.7
3449,Michigan,2021-02-01,170.0
3450,Minnesota,2021-02-01,125.7
3451,Missouri,2021-02-01,121.1
3452,Mississippi,2021-02-01,42.9
3453,Montana,2021-02-01,31.1
3454,North Carolina,2021-02-01,235.5
3455,North Dakota,2021-02-01,24.2
3456,New Hampshire,2021-02-01,28.6
3457,New Jersey,2021-02-01,152.2
3458,New Mexico,2021-02-01,47.1
3459,Nevada,2021-02-01,96.5
3460,New York,2021-02-01,369.4
3461,Ohio,2021-02-01,217.2
3462,Oklahoma,2021-02-01,74.7
3463,Oregon,2021-02-01,109.6
3464,Pennsylvania,2021-02-01,247.5
3465,Rhode Island,2021-02-01,19.4
3466,South Carolina,2021-02-01,103.7
3467,South Dakota,2021-02-01,24.6
3468,Maryland,2021-02-01,160.5
3469,Nebraska,2021-02-01,54.1
3470,Texas,2021-02-01,712.9
3471,Utah,2021-02-01,121.2
3472,Virginia,2021-02-01,205.1
3473,Vermont,2021-02-01,14.8
3474,Washington,2021-02-01,219.7
3475,Wisconsin,2021-02-01,120.4
3476,West Virginia,2021-02-01,30.2
3477,Wyoming,2021-02-01,20.6
3478,Alaska,2021-03-01,15.7
3479,Alabama,2021-03-01,93.6
3480,Arkansas,2021-03-01,55.3
3481,Arizona,2021-03-01,176.4
3482,California,2021-03-01,885.1
3483,Colorado,2021-03-01,176.8
3484,Connecticut,2021-03-01,58.8
3485,Florida,2021-03-01,577.7
3486,Georgia,2021-03-01,203.9
3487,Iowa,2021-03-01,76.6
3488,Idaho,2021-03-01,59.6
3489,Illinois,2021-03-01,221.1
3490,Indiana,2021-03-01,146.3
3491,Kansas,2021-03-01,63.4
3492,Kentucky,2021-03-01,78.7
3493,Louisiana,2021-03-01,127.3
3494,Massachusetts,2021-03-01,162.5
3495,Maine,2021-03-01,31.8
3496,Michigan,2021-03-01,173.1
3497,Minnesota,2021-03-01,128.9
3498,Missouri,2021-03-01,129.9
3499,Mississippi,2021-03-01,43.5
3500,Montana,2021-03-01,32.5
3501,North Carolina,2021-03-01,236.8
3502,North Dakota,2021-03-01,24.8
3503,New Hampshire,2021-03-01,28.4
3504,New Jersey,2021-03-01,155.1
3505,New Mexico,2021-03-01,47.7
3506,Nevada,2021-03-01,97.8
3507,New York,2021-03-01,377.3
3508,Ohio,2021-03-01,220.9
3509,Oklahoma,2021-03-01,78.2
3510,Oregon,2021-03-01,111.2
3511,Pennsylvania,2021-03-01,252.7
3512,Rhode Island,2021-03-01,19.7
3513,South Carolina,2021-03-01,104.4
3514,South Dakota,2021-03-01,25.2
3515,Maryland,2021-03-01,161.0
3516,Nebraska,2021-03-01,55.6
3517,Texas,2021-03-01,732.4
3518,Utah,2021-03-01,121.9
3519,Virginia,2021-03-01,205.6
3520,Vermont,2021-03-01,14.8
3521,Washington,2021-03-01,222.0
3522,Wisconsin,2021-03-01,125.0
3523,West Virginia,2021-03-01,31.0
3524,Wyoming,2021-03-01,20.6
3525,Alaska,2021-04-01,15.5
3526,Alabama,2021-04-01,93.3
3527,Arkansas,2021-04-01,55.6
3528,Arizona,2021-04-01,176.8
3529,California,2021-04-01,886.3
3530,Colorado,2021-04-01,176.6
3531,Connecticut,2021-04-01,58.9
3532,Florida,2021-04-01,573.8
3533,Georgia,2021-04-01,204.3
3534,Iowa,2021-04-01,77.9
3535,Idaho,2021-04-01,60.7
3536,Illinois,2021-04-01,223.6
3537,Indiana,2021-04-01,148.9
3538,Kansas,2021-04-01,63.4
3539,Kentucky,2021-04-01,78.8
3540,Louisiana,2021-04-01,130.2
3541,Massachusetts,2021-04-01,162.7
3542,Maine,2021-04-01,32.1
3543,Michigan,2021-04-01,176.3
3544,Minnesota,2021-04-01,130.8
3545,Missouri,2021-04-01,130.6
3546,Mississippi,2021-04-01,44.0
3547,Montana,2021-04-01,32.5
3548,North Carolina,2021-04-01,238.2
3549,North Dakota,2021-04-01,26.0
3550,New Hampshire,2021-04-01,28.9
3551,New Jersey,2021-04-01,156.8
3552,New Mexico,2021-04-01,47.2
3553,Nevada,2021-04-01,99.2
3554,New York,2021-04-01,375.1
3555,Ohio,2021-04-01,222.9
3556,Oklahoma,2021-04-01,78.8
3557,Oregon,2021-04-01,111.3
3558,Pennsylvania,2021-04-01,254.1
3559,Rhode Island,2021-04-01,19.8
3560,South Carolina,2021-04-01,104.8
3561,South Dakota,2021-04-01,25.4
3562,Maryland,2021-04-01,160.7
3563,Nebraska,2021-04-01,56.0
3564,Texas,2021-04-01,733.1
3565,Utah,2021-04-01,122.4
3566,Virginia,2021-04-01,207.0
3567,Vermont,2021-04-01,15.3
3568,Washington,2021-04-01,223.4
3569,Wisconsin,2021-04-01,128.2
3570,West Virginia,2021-04-01,30.4
3571,Wyoming,2021-04-01,20.9
3572,Alaska,2021-05-01,15.8
3573,Alabama,2021-05-01,93.7
3574,Arkansas,2021-05-01,55.3
3575,Arizona,2021-05-01,177.1
3576,California,2021-05-01,883.1
3577,Colorado,2021-05-01,176.4
3578,Connecticut,2021-05-01,59.1
3579,Florida,2021-05-01,575.3
3580,Georgia,2021-05-01,203.9
3581,Iowa,2021-05-01,78.1
3582,Idaho,2021-05-01,60.7
3583,Illinois,2021-05-01,221.4
3584,Indiana,2021-05-01,148.4
3585,Kansas,2021-05-01,63.7
3586,Kentucky,2021-05-01,79.2
3587,Louisiana,2021-05-01,130.4
3588,Massachusetts,2021-05-01,163.1
3589,Maine,2021-05-01,31.9
3590,Michigan,2021-05-01,175.5
3591,Minnesota,2021-05-01,129.4
3592,Missouri,2021-05-01,131.6
3593,Mississippi,2021-05-01,44.5
3594,Montana,2021-05-01,32.7
3595,North Carolina,2021-05-01,238.3
3596,North Dakota,2021-05-01,25.5
3597,New Hampshire,2021-05-01,28.9
3598,New Jersey,2021-05-01,156.9
3599,New Mexico,2021-05-01,47.2
3600,Nevada,2021-05-01,98.8
3601,New York,2021-05-01,373.5
3602,Ohio,2021-05-01,222.1
3603,Oklahoma,2021-05-01,78.8
3604,Oregon,2021-05-01,111.0
3605,Pennsylvania,2021-05-01,253.8
3606,Rhode Island,2021-05-01,19.8
3607,South Carolina,2021-05-01,104.7
3608,South Dakota,2021-05-01,25.3
3609,Maryland,2021-05-01,160.4
3610,Nebraska,2021-05-01,55.9
3611,Texas,2021-05-01,730.9
3612,Utah,2021-05-01,121.9
3613,Virginia,2021-05-01,207.4
3614,Vermont,2021-05-01,15.2
3615,Washington,2021-05-01,223.3
3616,Wisconsin,2021-05-01,127.5
3617,West Virginia,2021-05-01,30.1
3618,Wyoming,2021-05-01,20.9
3619,Alaska,2021-06-01,16.0
3620,Alabama,2021-06-01,93.5
3621,Arkansas,2021-06-01,55.2
3622,Arizona,2021-06-01,178.1
3623,California,2021-06-01,878.4
3624,Colorado,2021-06-01,175.6
3625,Connecticut,2021-06-01,59.0
3626,Florida,2021-06-01,575.6
3627,Georgia,2021-06-01,204.3
3628,Iowa,2021-06-01,78.3
3629,Idaho,2021-06-01,60.6
3630,Illinois,2021-06-01,221.7
3631,Indiana,2021-06-01,148.3
3632,Kansas,2021-06-01,63.9
3633,Kentucky,2021-06-01,79.3
3634,Louisiana,2021-06-01,130.5
3635,Massachusetts,2021-06-01,163.3
3636,Maine,2021-06-01,31.6
3637,Michigan,2021-06-01,176.1
3638,Minnesota,2021-06-01,130.5
3639,Missouri,2021-06-01,132.3
3640,Mississippi,2021-06-01,44.7
3641,Montana,2021-06-01,32.6
3642,North Carolina,2021-06-01,238.4
3643,North Dakota,2021-06-01,25.4
3644,New Hampshire,2021-06-01,29.0
3645,New Jersey,2021-06-01,156.9
3646,New Mexico,2021-06-01,47.5
3647,Nevada,2021-06-01,99.1
3648,New York,2021-06-01,373.5
3649,Ohio,2021-06-01,221.4
3650,Oklahoma,2021-06-01,79.1
3651,Oregon,2021-06-01,110.6
3652,Pennsylvania,2021-06-01,253.9
3653,Rhode Island,2021-06-01,19.9
3654,South Carolina,2021-06-01,104.2
3655,South Dakota,2021-06-01,25.5
3656,Maryland,2021-06-01,159.6
3657,Nebraska,2021-06-01,56.1
3658,Texas,2021-06-01,732.4
3659,Utah,2021-06-01,121.6
3660,Virginia,2021-06-01,206.7
3661,Vermont,2021-06-01,15.2
3662,Washington,2021-06-01,222.7
3663,Wisconsin,2021-06-01,127.0
3664,West Virginia,2021-06-01,30.1
3665,Wyoming,2021-06-01,21.1
3666,Alaska,2021-07-01,16.4
3667,Alabama,2021-07-01,94.7
3668,Arkansas,2021-07-01,55.5
3669,Arizona,2021-07-01,179.4
3670,California,2021-07-01,883.2
3671,Colorado,2021-07-01,177.4
3672,Connecticut,2021-07-01,59.5
3673,Florida,2021-07-01,576.7
3674,Georgia,2021-07-01,207.5
3675,Iowa,2021-07-01,79.0
3676,Idaho,2021-07-01,61.2
3677,Illinois,2021-07-01,222.7
3678,Indiana,2021-07-01,149.6
3679,Kansas,2021-07-01,64.9
3680,Kentucky,2021-07-01,79.7
3681,Louisiana,2021-07-01,130.6
3682,Massachusetts,2021-07-01,164.8
3683,Maine,2021-07-01,32.0
3684,Michigan,2021-07-01,177.9
3685,Minnesota,2021-07-01,132.8
3686,Missouri,2021-07-01,133.5
3687,Mississippi,2021-07-01,45.1
3688,Montana,2021-07-01,33.2
3689,North Carolina,2021-07-01,239.1
3690,North Dakota,2021-07-01,26.3
3691,New Hampshire,2021-07-01,29.4
3692,New Jersey,2021-07-01,157.8
3693,New Mexico,2021-07-01,48.3
3694,Nevada,2021-07-01,98.6
3695,New York,2021-07-01,373.1
3696,Ohio,2021-07-01,224.7
3697,Oklahoma,2021-07-01,78.9
3698,Oregon,2021-07-01,111.0
3699,Pennsylvania,2021-07-01,255.4
3700,Rhode Island,2021-07-01,20.2
3701,South Carolina,2021-07-01,105.4
3702,South Dakota,2021-07-01,25.0
3703,Maryland,2021-07-01,160.0
3704,Nebraska,2021-07-01,56.1
3705,Texas,2021-07-01,739.4
3706,Utah,2021-07-01,122.8
3707,Virginia,2021-07-01,207.3
3708,Vermont,2021-07-01,15.2
3709,Washington,2021-07-01,223.3
3710,Wisconsin,2021-07-01,127.4
3711,West Virginia,2021-07-01,30.8
3712,Wyoming,2021-07-01,21.1
3713,Alaska,2021-08-01,16.1
3714,Alabama,2021-08-01,94.2
3715,Arkansas,2021-08-01,55.4
3716,Arizona,2021-08-01,180.0
3717,California,2021-08-01,881.8
3718,Colorado,2021-08-01,177.2
3719,Connecticut,2021-08-01,59.7
3720,Florida,2021-08-01,577.8
3721,Georgia,2021-08-01,206.4
3722,Iowa,2021-08-01,78.9
3723,Idaho,2021-08-01,61.3
3724,Illinois,2021-08-01,222.2
3725,Indiana,2021-08-01,150.5
3726,Kansas,2021-08-01,65.0
3727,Kentucky,2021-08-01,79.3
3728,Louisiana,2021-08-01,130.6
3729,Massachusetts,2021-08-01,165.1
3730,Maine,2021-08-01,32.2
3731,Michigan,2021-08-01,177.5
3732,Minnesota,2021-08-01,132.0
3733,Missouri,2021-08-01,133.7
3734,Mississippi,2021-08-01,45.1
3735,Montana,2021-08-01,33.4
3736,North Carolina,2021-08-01,238.8
3737,North Dakota,2021-08-01,25.6
3738,New Hampshire,2021-08-01,29.4
3739,New Jersey,2021-08-01,157.5
3740,New Mexico,2021-08-01,47.8
3741,Nevada,2021-08-01,98.4
3742,New York,2021-08-01,373.8
3743,Ohio,2021-08-01,225.3
3744,Oklahoma,2021-08-01,79.2
3745,Oregon,2021-08-01,110.5
3746,Pennsylvania,2021-08-01,256.1
3747,Rhode Island,2021-08-01,20.2
3748,South Carolina,2021-08-01,104.9
3749,South Dakota,2021-08-01,24.9
3750,Maryland,2021-08-01,159.7
3751,Nebraska,2021-08-01,56.2
3752,Texas,2021-08-01,739.2
3753,Utah,2021-08-01,123.1
3754,Virginia,2021-08-01,206.7
3755,Vermont,2021-08-01,15.2
3756,Washington,2021-08-01,223.2
3757,Wisconsin,2021-08-01,127.5
3758,West Virginia,2021-08-01,30.7
3759,Wyoming,2021-08-01,21.3
3760,Alaska,2021-09-01,16.0
3761,Alabama,2021-09-01,94.9
3762,Arkansas,2021-09-01,55.3
3763,Arizona,2021-09-01,182.1
3764,California,2021-09-01,878.1
3765,Colorado,2021-09-01,177.8
3766,Connecticut,2021-09-01,60.0
3767,Florida,2021-09-01,578.9
3768,Georgia,2021-09-01,207.2
3769,Iowa,2021-09-01,79.1
3770,Idaho,2021-09-01,61.0
3771,Illinois,2021-09-01,223.7
3772,Indiana,2021-09-01,151.4
3773,Kansas,2021-09-01,64.7
3774,Kentucky,2021-09-01,79.0
3775,Louisiana,2021-09-01,129.7
3776,Massachusetts,2021-09-01,165.5
3777,Maine,2021-09-01,32.3
3778,Michigan,2021-09-01,177.6
3779,Minnesota,2021-09-01,130.5
3780,Missouri,2021-09-01,133.9
3781,Mississippi,2021-09-01,45.7
3782,Montana,2021-09-01,33.4
3783,North Carolina,2021-09-01,237.8
3784,North Dakota,2021-09-01,25.5
3785,New Hampshire,2021-09-01,29.6
3786,New Jersey,2021-09-01,158.8
3787,New Mexico,2021-09-01,48.0
3788,Nevada,2021-09-01,97.4
3789,New York,2021-09-01,375.4
3790,Ohio,2021-09-01,225.1
3791,Oklahoma,2021-09-01,78.2
3792,Oregon,2021-09-01,110.8
3793,Pennsylvania,2021-09-01,256.3
3794,Rhode Island,2021-09-01,20.3
3795,South Carolina,2021-09-01,105.2
3796,South Dakota,2021-09-01,25.0
3797,Maryland,2021-09-01,159.9
3798,Nebraska,2021-09-01,56.2
3799,Texas,2021-09-01,741.8
3800,Utah,2021-09-01,123.5
3801,Virginia,2021-09-01,205.8
3802,Vermont,2021-09-01,15.2
3803,Washington,2021-09-01,224.1
3804,Wisconsin,2021-09-01,127.7
3805,West Virginia,2021-09-01,30.9
3806,Wyoming,2021-09-01,21.5
3807,Alaska,2021-10-01,16.1
3808,Alabama,2021-10-01,95.1
3809,Arkansas,2021-10-01,55.6
3810,Arizona,2021-10-01,182.2
3811,California,2021-10-01,888.9
3812,Colorado,2021-10-01,179.2
3813,Connecticut,2021-10-01,60.3
3814,Florida,2021-10-01,582.8
3815,Georgia,2021-10-01,208.5
3816,Iowa,2021-10-01,79.4
3817,Idaho,2021-10-01,61.7
3818,Illinois,2021-10-01,224.2
3819,Indiana,2021-10-01,152.4
3820,Kansas,2021-10-01,64.6
3821,Kentucky,2021-10-01,81.0
3822,Louisiana,2021-10-01,131.9
3823,Massachusetts,2021-10-01,167.0
3824,Maine,2021-10-01,32.3
3825,Michigan,2021-10-01,179.1
3826,Minnesota,2021-10-01,131.1
3827,Missouri,2021-10-01,134.3
3828,Mississippi,2021-10-01,46.0
3829,Montana,2021-10-01,33.7
3830,North Carolina,2021-10-01,240.0
3831,North Dakota,2021-10-01,25.7
3832,New Hampshire,2021-10-01,29.8
3833,New Jersey,2021-10-01,160.4
3834,New Mexico,2021-10-01,48.5
3835,Nevada,2021-10-01,98.4
3836,New York,2021-10-01,379.1
3837,Ohio,2021-10-01,227.4
3838,Oklahoma,2021-10-01,79.3
3839,Oregon,2021-10-01,112.2
3840,Pennsylvania,2021-10-01,258.0
3841,Rhode Island,2021-10-01,20.4
3842,South Carolina,2021-10-01,105.9
3843,South Dakota,2021-10-01,24.9
3844,Maryland,2021-10-01,160.5
3845,Nebraska,2021-10-01,56.3
3846,Texas,2021-10-01,751.2
3847,Utah,2021-10-01,124.4
3848,Virginia,2021-10-01,207.6
3849,Vermont,2021-10-01,15.3
3850,Washington,2021-10-01,227.3
3851,Wisconsin,2021-10-01,128.8
3852,West Virginia,2021-10-01,31.6
3853,Wyoming,2021-10-01,21.3
3854,Alaska,2021-11-01,16.0
3855,Alabama,2021-11-01,95.9
3856,Arkansas,2021-11-01,55.9
3857,Arizona,2021-11-01,183.2
3858,California,2021-11-01,894.5
3859,Colorado,2021-11-01,179.8
3860,Connecticut,2021-11-01,60.4
3861,Florida,2021-11-01,585.6
3862,Georgia,2021-11-01,209.8
3863,Iowa,2021-11-01,80.3
3864,Idaho,2021-11-01,62.2
3865,Illinois,2021-11-01,225.8
