,State,Date,value
3461,Utah,2020-08-01,130.7
3462,Virginia,2020-08-01,310.4
3463,Vermont,2020-08-01,23.6
3464,Washington,2020-08-01,240.0
3465,Wisconsin,2020-08-01,222.5
3466,West Virginia,2020-08-01,61.5
3467,Wyoming,2020-08-01,31.5
3468,Alaska,2020-09-01,23.5
3469,Alabama,2020-09-01,176.0
3470,Arkansas,2020-09-01,107.8
3471,Arizona,2020-09-01,266.1
3472,California,2020-09-01,1355.3
3473,Colorado,2020-09-01,276.5
3474,Connecticut,2020-09-01,121.6
3475,District of Columbia,2020-09-01,37.2
3476,Delaware,2020-09-01,42.3
3477,Florida,2020-09-01,970.0
3478,Georgia,2020-09-01,411.3
3479,Hawaii,2020-09-01,52.7
3480,Iowa,2020-09-01,119.5
3481,Idaho,2020-09-01,77.8
3482,Illinois,2020-09-01,459.0
3483,Indiana,2020-09-01,269.2
3484,Kansas,2020-09-01,111.1
3485,Kentucky,2020-09-01,168.2
3486,Louisiana,2020-09-01,178.2
3487,Massachusetts,2020-09-01,259.5
3488,Maryland,2020-09-01,211.6
3489,Maine,2020-09-01,53.2
3490,Michigan,2020-09-01,336.8
3491,Minnesota,2020-09-01,207.1
3492,Missouri,2020-09-01,253.3
3493,Mississippi,2020-09-01,118.6
3494,Montana,2020-09-01,60.5
3495,North Carolina,2020-09-01,419.4
3496,North Dakota,2020-09-01,35.0
3497,Nebraska,2020-09-01,80.5
3498,New Hampshire,2020-09-01,61.0
3499,New Jersey,2020-09-01,282.6
3500,New Mexico,2020-09-01,77.1
3501,Nevada,2020-09-01,246.5
3502,New York,2020-09-01,606.5
3503,Ohio,2020-09-01,471.3
3504,Oklahoma,2020-09-01,157.6
3505,Oregon,2020-09-01,159.0
3506,Pennsylvania,2020-09-01,427.6
3507,Rhode Island,2020-09-01,46.6
3508,South Carolina,2020-09-01,227.2
3509,South Dakota,2020-09-01,42.1
3510,Tennessee,2020-09-01,288.6
3511,Texas,2020-09-01,1153.5
3512,Utah,2020-09-01,133.4
3513,Virginia,2020-09-01,328.4
3514,Vermont,2020-09-01,26.1
3515,Washington,2020-09-01,249.2
3516,Wisconsin,2020-09-01,230.5
3517,West Virginia,2020-09-01,63.1
3518,Wyoming,2020-09-01,32.6
3519,Alaska,2020-10-01,28.6
3520,Alabama,2020-10-01,179.3
3521,Arkansas,2020-10-01,109.3
3522,Arizona,2020-10-01,274.1
3523,California,2020-10-01,1430.6
3524,Colorado,2020-10-01,284.8
3525,Connecticut,2020-10-01,123.5
3526,District of Columbia,2020-10-01,37.2
3527,Delaware,2020-10-01,42.9
3528,Florida,2020-10-01,1009.0
3529,Georgia,2020-10-01,420.0
3530,Hawaii,2020-10-01,62.1
3531,Iowa,2020-10-01,122.7
3532,Idaho,2020-10-01,78.8
3533,Illinois,2020-10-01,466.1
3534,Indiana,2020-10-01,271.3
3535,Kansas,2020-10-01,113.3
3536,Kentucky,2020-10-01,169.2
3537,Louisiana,2020-10-01,187.5
3538,Massachusetts,2020-10-01,263.5
3539,Maryland,2020-10-01,215.8
3540,Maine,2020-10-01,54.8
3541,Michigan,2020-10-01,345.1
3542,Minnesota,2020-10-01,214.9
3543,Missouri,2020-10-01,258.7
3544,Mississippi,2020-10-01,122.3
3545,Montana,2020-10-01,61.9
3546,North Carolina,2020-10-01,427.4
3547,North Dakota,2020-10-01,35.2
3548,Nebraska,2020-10-01,82.3
3549,New Hampshire,2020-10-01,61.6
3550,New Jersey,2020-10-01,296.1
3551,New Mexico,2020-10-01,79.3
3552,Nevada,2020-10-01,256.1
3553,New York,2020-10-01,644.3
3554,Ohio,2020-10-01,478.1
3555,Oklahoma,2020-10-01,159.0
3556,Oregon,2020-10-01,164.2
3557,Pennsylvania,2020-10-01,440.9
3558,Rhode Island,2020-10-01,48.0
3559,South Carolina,2020-10-01,231.6
3560,South Dakota,2020-10-01,43.4
3561,Tennessee,2020-10-01,293.5
3562,Texas,2020-10-01,1187.5
3563,Utah,2020-10-01,136.9
3564,Virginia,2020-10-01,332.4
3565,Vermont,2020-10-01,26.9
3566,Washington,2020-10-01,256.5
3567,Wisconsin,2020-10-01,233.9
3568,West Virginia,2020-10-01,63.8
3569,Wyoming,2020-10-01,33.6
3570,Alaska,2020-11-01,29.2
3571,Alabama,2020-11-01,181.6
3572,Arkansas,2020-11-01,110.1
3573,Arizona,2020-11-01,280.0
3574,California,2020-11-01,1460.9
3575,Colorado,2020-11-01,279.3
3576,Connecticut,2020-11-01,122.0
3577,District of Columbia,2020-11-01,37.9
3578,Delaware,2020-11-01,43.1
3579,Florida,2020-11-01,1029.3
3580,Georgia,2020-11-01,425.5
3581,Hawaii,2020-11-01,70.2
3582,Iowa,2020-11-01,120.3
3583,Idaho,2020-11-01,78.7
3584,Illinois,2020-11-01,433.5
3585,Indiana,2020-11-01,271.3
3586,Kansas,2020-11-01,113.7
3587,Kentucky,2020-11-01,169.6
3588,Louisiana,2020-11-01,192.5
3589,Massachusetts,2020-11-01,264.5
3590,Maryland,2020-11-01,217.8
3591,Maine,2020-11-01,56.5
3592,Michigan,2020-11-01,339.2
3593,Minnesota,2020-11-01,210.9
3594,Missouri,2020-11-01,259.7
3595,Mississippi,2020-11-01,123.1
3596,Montana,2020-11-01,61.9
3597,North Carolina,2020-11-01,434.0
3598,North Dakota,2020-11-01,34.1
3599,Nebraska,2020-11-01,81.9
3600,New Hampshire,2020-11-01,62.4
3601,New Jersey,2020-11-01,299.2
3602,New Mexico,2020-11-01,78.2
3603,Nevada,2020-11-01,258.0
3604,New York,2020-11-01,642.9
3605,Ohio,2020-11-01,478.2
3606,Oklahoma,2020-11-01,159.9
3607,Oregon,2020-11-01,166.0
3608,Pennsylvania,2020-11-01,444.1
3609,Rhode Island,2020-11-01,47.5
3610,South Carolina,2020-11-01,236.5
3611,South Dakota,2020-11-01,42.6
3612,Tennessee,2020-11-01,296.8
3613,Texas,2020-11-01,1203.9
3614,Utah,2020-11-01,138.4
3615,Virginia,2020-11-01,336.2
3616,Vermont,2020-11-01,26.7
3617,Washington,2020-11-01,258.9
3618,Wisconsin,2020-11-01,229.0
3619,West Virginia,2020-11-01,63.8
3620,Wyoming,2020-11-01,34.2
3621,Alaska,2020-12-01,28.3
3622,Alabama,2020-12-01,182.6
3623,Arkansas,2020-12-01,110.2
3624,Arizona,2020-12-01,280.5
3625,California,2020-12-01,1354.8
3626,Colorado,2020-12-01,247.9
3627,Connecticut,2020-12-01,118.1
3628,District of Columbia,2020-12-01,38.0
3629,Delaware,2020-12-01,42.9
3630,Florida,2020-12-01,1041.1
3631,Georgia,2020-12-01,428.8
3632,Hawaii,2020-12-01,74.4
3633,Iowa,2020-12-01,118.9
3634,Idaho,2020-12-01,78.9
3635,Illinois,2020-12-01,410.5
3636,Indiana,2020-12-01,267.3
3637,Kansas,2020-12-01,113.4
3638,Kentucky,2020-12-01,160.4
3639,Louisiana,2020-12-01,192.1
3640,Massachusetts,2020-12-01,257.5
3641,Maryland,2020-12-01,214.8
3642,Maine,2020-12-01,54.8
3643,Michigan,2020-12-01,271.4
3644,Minnesota,2020-12-01,164.5
3645,Missouri,2020-12-01,253.4
3646,Mississippi,2020-12-01,122.9
3647,Montana,2020-12-01,61.5
3648,North Carolina,2020-12-01,436.4
3649,North Dakota,2020-12-01,33.6
3650,Nebraska,2020-12-01,80.6
3651,New Hampshire,2020-12-01,58.9
3652,New Jersey,2020-12-01,297.5
3653,New Mexico,2020-12-01,69.6
3654,Nevada,2020-12-01,251.4
3655,New York,2020-12-01,609.3
3656,Ohio,2020-12-01,469.0
3657,Oklahoma,2020-12-01,159.6
3658,Oregon,2020-12-01,143.4
3659,Pennsylvania,2020-12-01,414.4
3660,Rhode Island,2020-12-01,42.2
3661,South Carolina,2020-12-01,236.8
3662,South Dakota,2020-12-01,41.9
3663,Tennessee,2020-12-01,298.4
3664,Texas,2020-12-01,1215.8
3665,Utah,2020-12-01,137.6
3666,Virginia,2020-12-01,334.2
3667,Vermont,2020-12-01,24.2
3668,Washington,2020-12-01,231.1
3669,Wisconsin,2020-12-01,229.0
3670,West Virginia,2020-12-01,63.7
3671,Wyoming,2020-12-01,34.3
3672,Alaska,2021-01-01,29.6
3673,Alabama,2021-01-01,183.0
3674,Arkansas,2021-01-01,110.3
3675,Arizona,2021-01-01,281.3
3676,California,2021-01-01,1268.1
3677,Colorado,2021-01-01,268.4
3678,Connecticut,2021-01-01,120.3
3679,District of Columbia,2021-01-01,37.1
3680,Delaware,2021-01-01,43.0
3681,Florida,2021-01-01,1036.8
3682,Georgia,2021-01-01,432.9
3683,Hawaii,2021-01-01,75.9
3684,Iowa,2021-01-01,121.1
3685,Idaho,2021-01-01,79.7
3686,Illinois,2021-01-01,424.9
3687,Indiana,2021-01-01,269.9
3688,Kansas,2021-01-01,114.6
3689,Kentucky,2021-01-01,172.1
3690,Louisiana,2021-01-01,192.2
3691,Massachusetts,2021-01-01,255.0
3692,Maryland,2021-01-01,209.0
3693,Maine,2021-01-01,56.2
3694,Michigan,2021-01-01,282.3
3695,Minnesota,2021-01-01,196.2
3696,Missouri,2021-01-01,262.0
3697,Mississippi,2021-01-01,123.7
3698,Montana,2021-01-01,62.4
3699,North Carolina,2021-01-01,438.4
3700,North Dakota,2021-01-01,34.9
3701,Nebraska,2021-01-01,81.9
3702,New Hampshire,2021-01-01,59.6
3703,New Jersey,2021-01-01,301.3
3704,New Mexico,2021-01-01,70.4
3705,Nevada,2021-01-01,254.2
3706,New York,2021-01-01,607.2
3707,Ohio,2021-01-01,478.8
3708,Oklahoma,2021-01-01,160.9
3709,Oregon,2021-01-01,140.5
3710,Pennsylvania,2021-01-01,429.0
3711,Rhode Island,2021-01-01,45.5
3712,South Carolina,2021-01-01,237.7
3713,South Dakota,2021-01-01,43.3
3714,Tennessee,2021-01-01,298.8
3715,Texas,2021-01-01,1228.5
3716,Utah,2021-01-01,138.8
3717,Virginia,2021-01-01,337.1
3718,Vermont,2021-01-01,25.1
3719,Washington,2021-01-01,232.9
3720,Wisconsin,2021-01-01,232.7
3721,West Virginia,2021-01-01,64.3
3722,Wyoming,2021-01-01,34.2
3723,Alaska,2021-02-01,29.9
3724,Alabama,2021-02-01,182.6
3725,Arkansas,2021-02-01,109.4
3726,Arizona,2021-02-01,282.7
3727,California,2021-02-01,1394.1
3728,Colorado,2021-02-01,279.4
3729,Connecticut,2021-02-01,122.3
3730,District of Columbia,2021-02-01,39.0
3731,Delaware,2021-02-01,43.2
3732,Florida,2021-02-01,1046.2
3733,Georgia,2021-02-01,434.7
3734,Hawaii,2021-02-01,77.8
3735,Iowa,2021-02-01,122.1
3736,Idaho,2021-02-01,80.5
3737,Illinois,2021-02-01,456.7
3738,Indiana,2021-02-01,270.7
3739,Kansas,2021-02-01,114.7
3740,Kentucky,2021-02-01,171.5
3741,Louisiana,2021-02-01,190.4
3742,Massachusetts,2021-02-01,264.3
3743,Maryland,2021-02-01,213.4
3744,Maine,2021-02-01,57.3
3745,Michigan,2021-02-01,333.7
3746,Minnesota,2021-02-01,208.0
3747,Missouri,2021-02-01,260.3
3748,Mississippi,2021-02-01,122.3
3749,Montana,2021-02-01,63.0
3750,North Carolina,2021-02-01,438.2
3751,North Dakota,2021-02-01,35.4
3752,Nebraska,2021-02-01,82.6
3753,New Hampshire,2021-02-01,60.8
3754,New Jersey,2021-02-01,304.6
3755,New Mexico,2021-02-01,74.2
3756,Nevada,2021-02-01,258.4
3757,New York,2021-02-01,632.3
3758,Ohio,2021-02-01,483.4
3759,Oklahoma,2021-02-01,157.8
3760,Oregon,2021-02-01,150.6
3761,Pennsylvania,2021-02-01,442.5
3762,Rhode Island,2021-02-01,47.0
3763,South Carolina,2021-02-01,237.4
3764,South Dakota,2021-02-01,43.7
3765,Tennessee,2021-02-01,298.8
3766,Texas,2021-02-01,1215.8
3767,Utah,2021-02-01,139.9
3768,Virginia,2021-02-01,336.7
3769,Vermont,2021-02-01,25.7
3770,Washington,2021-02-01,250.2
3771,Wisconsin,2021-02-01,236.1
3772,West Virginia,2021-02-01,64.3
3773,Wyoming,2021-02-01,34.7
3774,Alaska,2021-03-01,30.4
3775,Alabama,2021-03-01,183.7
3776,Arkansas,2021-03-01,111.9
3777,Arizona,2021-03-01,285.6
3778,California,2021-03-01,1450.6
3779,Colorado,2021-03-01,284.3
3780,Connecticut,2021-03-01,124.9
3781,District of Columbia,2021-03-01,40.2
3782,Delaware,2021-03-01,43.6
3783,Florida,2021-03-01,1055.0
3784,Georgia,2021-03-01,435.2
3785,Hawaii,2021-03-01,82.0
3786,Iowa,2021-03-01,123.5
3787,Idaho,2021-03-01,81.3
3788,Illinois,2021-03-01,469.6
3789,Indiana,2021-03-01,273.3
3790,Kansas,2021-03-01,116.0
3791,Kentucky,2021-03-01,174.3
3792,Louisiana,2021-03-01,194.0
3793,Massachusetts,2021-03-01,269.3
3794,Maryland,2021-03-01,216.8
3795,Maine,2021-03-01,58.6
3796,Michigan,2021-03-01,341.6
3797,Minnesota,2021-03-01,214.8
3798,Missouri,2021-03-01,263.9
3799,Mississippi,2021-03-01,123.8
3800,Montana,2021-03-01,64.0
3801,North Carolina,2021-03-01,441.7
3802,North Dakota,2021-03-01,36.1
3803,Nebraska,2021-03-01,83.8
3804,New Hampshire,2021-03-01,62.2
3805,New Jersey,2021-03-01,307.7
3806,New Mexico,2021-03-01,78.4
3807,Nevada,2021-03-01,262.8
3808,New York,2021-03-01,648.8
3809,Ohio,2021-03-01,485.8
3810,Oklahoma,2021-03-01,162.0
3811,Oregon,2021-03-01,163.6
3812,Pennsylvania,2021-03-01,450.9
3813,Rhode Island,2021-03-01,48.5
3814,South Carolina,2021-03-01,238.6
3815,South Dakota,2021-03-01,43.5
3816,Tennessee,2021-03-01,301.5
3817,Texas,2021-03-01,1238.5
3818,Utah,2021-03-01,141.4
3819,Virginia,2021-03-01,337.9
3820,Vermont,2021-03-01,26.4
3821,Washington,2021-03-01,259.5
3822,Wisconsin,2021-03-01,239.4
3823,West Virginia,2021-03-01,64.8
3824,Wyoming,2021-03-01,35.1
3825,Alaska,2021-04-01,30.5
3826,Alabama,2021-04-01,184.0
3827,Arkansas,2021-04-01,113.8
3828,Arizona,2021-04-01,292.5
3829,California,2021-04-01,1547.6
3830,Colorado,2021-04-01,294.7
3831,Connecticut,2021-04-01,127.5
3832,District of Columbia,2021-04-01,42.0
3833,Delaware,2021-04-01,44.3
3834,Florida,2021-04-01,1066.3
3835,Georgia,2021-04-01,436.0
3836,Hawaii,2021-04-01,89.3
3837,Iowa,2021-04-01,124.7
3838,Idaho,2021-04-01,82.8
3839,Illinois,2021-04-01,481.3
3840,Indiana,2021-04-01,275.0
3841,Kansas,2021-04-01,117.5
3842,Kentucky,2021-04-01,174.2
3843,Louisiana,2021-04-01,196.9
3844,Massachusetts,2021-04-01,278.8
3845,Maryland,2021-04-01,221.1
3846,Maine,2021-04-01,59.1
3847,Michigan,2021-04-01,345.1
3848,Minnesota,2021-04-01,222.4
3849,Missouri,2021-04-01,266.4
3850,Mississippi,2021-04-01,123.3
3851,Montana,2021-04-01,64.8
3852,North Carolina,2021-04-01,443.8
3853,North Dakota,2021-04-01,36.6
3854,Nebraska,2021-04-01,84.8
3855,New Hampshire,2021-04-01,62.9
3856,New Jersey,2021-04-01,315.8
3857,New Mexico,2021-04-01,81.0
3858,Nevada,2021-04-01,276.6
3859,New York,2021-04-01,675.9
3860,Ohio,2021-04-01,489.5
3861,Oklahoma,2021-04-01,162.4
3862,Oregon,2021-04-01,169.9
3863,Pennsylvania,2021-04-01,458.5
3864,Rhode Island,2021-04-01,49.3
3865,South Carolina,2021-04-01,238.2
3866,South Dakota,2021-04-01,44.7
3867,Tennessee,2021-04-01,302.4
3868,Texas,2021-04-01,1260.6
3869,Utah,2021-04-01,144.8
3870,Virginia,2021-04-01,337.7
3871,Vermont,2021-04-01,29.1
3872,Washington,2021-04-01,271.2
3873,Wisconsin,2021-04-01,244.2
3874,West Virginia,2021-04-01,65.6
3875,Wyoming,2021-04-01,35.6
3876,Alaska,2021-05-01,28.6
3877,Alabama,2021-05-01,185.1
3878,Arkansas,2021-05-01,115.1
3879,Arizona,2021-05-01,299.7
3880,California,2021-05-01,1598.4
3881,Colorado,2021-05-01,302.3
3882,Connecticut,2021-05-01,130.5
3883,District of Columbia,2021-05-01,44.2
3884,Delaware,2021-05-01,44.6
3885,Florida,2021-05-01,1094.4
3886,Georgia,2021-05-01,442.5
3887,Hawaii,2021-05-01,93.1
3888,Iowa,2021-05-01,125.8
3889,Idaho,2021-05-01,82.8
3890,Illinois,2021-05-01,488.1
3891,Indiana,2021-05-01,276.0
3892,Kansas,2021-05-01,119.3
3893,Kentucky,2021-05-01,177.0
3894,Louisiana,2021-05-01,199.4
3895,Massachusetts,2021-05-01,285.1
3896,Maryland,2021-05-01,224.1
3897,Maine,2021-05-01,59.7
3898,Michigan,2021-05-01,347.9
3899,Minnesota,2021-05-01,224.5
3900,Missouri,2021-05-01,268.9
3901,Mississippi,2021-05-01,124.7
3902,Montana,2021-05-01,65.6
3903,North Carolina,2021-05-01,448.5
3904,North Dakota,2021-05-01,36.6
3905,Nebraska,2021-05-01,85.2
3906,New Hampshire,2021-05-01,64.1
3907,New Jersey,2021-05-01,319.4
3908,New Mexico,2021-05-01,83.8
3909,Nevada,2021-05-01,286.5
3910,New York,2021-05-01,688.9
3911,Ohio,2021-05-01,491.4
3912,Oklahoma,2021-05-01,164.4
3913,Oregon,2021-05-01,170.9
3914,Pennsylvania,2021-05-01,464.7
3915,Rhode Island,2021-05-01,50.6
3916,South Carolina,2021-05-01,242.7
3917,South Dakota,2021-05-01,45.2
3918,Tennessee,2021-05-01,308.2
3919,Texas,2021-05-01,1278.7
3920,Utah,2021-05-01,146.7
3921,Virginia,2021-05-01,341.7
3922,Vermont,2021-05-01,29.6
3923,Washington,2021-05-01,275.9
3924,Wisconsin,2021-05-01,247.3
3925,West Virginia,2021-05-01,66.3
3926,Wyoming,2021-05-01,35.7
3927,Alaska,2021-06-01,28.1
3928,Alabama,2021-06-01,189.6
3929,Arkansas,2021-06-01,117.5
3930,Arizona,2021-06-01,307.2
3931,California,2021-06-01,1655.4
3932,Colorado,2021-06-01,308.2
3933,Connecticut,2021-06-01,132.9
3934,District of Columbia,2021-06-01,48.3
3935,Delaware,2021-06-01,45.1
3936,Florida,2021-06-01,1125.1
3937,Georgia,2021-06-01,452.1
3938,Hawaii,2021-06-01,98.3
3939,Iowa,2021-06-01,127.5
3940,Idaho,2021-06-01,83.3
3941,Illinois,2021-06-01,501.9
3942,Indiana,2021-06-01,281.8
3943,Kansas,2021-06-01,120.5
3944,Kentucky,2021-06-01,182.2
3945,Louisiana,2021-06-01,202.3
3946,Massachusetts,2021-06-01,293.3
3947,Maryland,2021-06-01,227.0
3948,Maine,2021-06-01,59.8
3949,Michigan,2021-06-01,354.2
3950,Minnesota,2021-06-01,226.5
3951,Missouri,2021-06-01,273.8
3952,Mississippi,2021-06-01,125.3
3953,Montana,2021-06-01,65.8
3954,North Carolina,2021-06-01,455.0
3955,North Dakota,2021-06-01,36.9
3956,Nebraska,2021-06-01,87.9
3957,New Hampshire,2021-06-01,64.6
3958,New Jersey,2021-06-01,321.2
3959,New Mexico,2021-06-01,87.7
3960,Nevada,2021-06-01,297.5
3961,New York,2021-06-01,709.4
3962,Ohio,2021-06-01,503.3
3963,Oklahoma,2021-06-01,167.4
3964,Oregon,2021-06-01,174.3
3965,Pennsylvania,2021-06-01,471.3
3966,Rhode Island,2021-06-01,51.1
3967,South Carolina,2021-06-01,244.8
3968,South Dakota,2021-06-01,45.7
3969,Tennessee,2021-06-01,313.9
3970,Texas,2021-06-01,1294.9
3971,Utah,2021-06-01,149.6
3972,Virginia,2021-06-01,351.0
3973,Vermont,2021-06-01,30.1
3974,Washington,2021-06-01,280.2
3975,Wisconsin,2021-06-01,249.4
3976,West Virginia,2021-06-01,67.0
3977,Wyoming,2021-06-01,36.1
3978,Alaska,2021-07-01,29.0
3979,Alabama,2021-07-01,192.2
3980,Arkansas,2021-07-01,117.6
3981,Arizona,2021-07-01,311.8
3982,California,2021-07-01,1734.2
3983,Colorado,2021-07-01,313.7
3984,Connecticut,2021-07-01,139.9
3985,District of Columbia,2021-07-01,51.9
3986,Delaware,2021-07-01,45.7
3987,Florida,2021-07-01,1150.1
3988,Georgia,2021-07-01,459.8
3989,Hawaii,2021-07-01,102.5
3990,Iowa,2021-07-01,131.0
3991,Idaho,2021-07-01,85.3
3992,Illinois,2021-07-01,522.5
3993,Indiana,2021-07-01,288.8
3994,Kansas,2021-07-01,122.6
3995,Kentucky,2021-07-01,185.9
3996,Louisiana,2021-07-01,207.7
3997,Massachusetts,2021-07-01,308.7
3998,Maryland,2021-07-01,236.7
3999,Maine,2021-07-01,61.4
4000,Michigan,2021-07-01,370.5
4001,Minnesota,2021-07-01,236.0
4002,Missouri,2021-07-01,280.3
4003,Mississippi,2021-07-01,128.6
4004,Montana,2021-07-01,66.5
4005,North Carolina,2021-07-01,466.3
4006,North Dakota,2021-07-01,37.4
4007,Nebraska,2021-07-01,89.0
4008,New Hampshire,2021-07-01,66.4
4009,New Jersey,2021-07-01,337.2
4010,New Mexico,2021-07-01,91.4
4011,Nevada,2021-07-01,308.3
4012,New York,2021-07-01,746.2
4013,Ohio,2021-07-01,520.3
4014,Oklahoma,2021-07-01,168.9
4015,Oregon,2021-07-01,182.2
4016,Pennsylvania,2021-07-01,486.8
4017,Rhode Island,2021-07-01,52.1
4018,South Carolina,2021-07-01,249.6
4019,South Dakota,2021-07-01,46.7
4020,Tennessee,2021-07-01,323.3
4021,Texas,2021-07-01,1317.1
4022,Utah,2021-07-01,151.7
4023,Virginia,2021-07-01,367.5
4024,Vermont,2021-07-01,31.5
4025,Washington,2021-07-01,294.9
4026,Wisconsin,2021-07-01,253.6
4027,West Virginia,2021-07-01,68.5
4028,Wyoming,2021-07-01,36.0
4029,Alaska,2021-08-01,29.4
4030,Alabama,2021-08-01,191.8
4031,Arkansas,2021-08-01,118.5
4032,Arizona,2021-08-01,316.3
4033,California,2021-08-01,1760.5
4034,Colorado,2021-08-01,317.2
4035,Connecticut,2021-08-01,140.9
4036,District of Columbia,2021-08-01,54.0
4037,Delaware,2021-08-01,46.3
4038,Florida,2021-08-01,1153.5
4039,Georgia,2021-08-01,457.5
4040,Hawaii,2021-08-01,104.2
4041,Iowa,2021-08-01,131.4
4042,Idaho,2021-08-01,85.8
4043,Illinois,2021-08-01,526.1
4044,Indiana,2021-08-01,288.0
4045,Kansas,2021-08-01,122.4
4046,Kentucky,2021-08-01,185.8
4047,Louisiana,2021-08-01,207.4
4048,Massachusetts,2021-08-01,313.8
4049,Maryland,2021-08-01,239.0
4050,Maine,2021-08-01,61.8
4051,Michigan,2021-08-01,372.9
4052,Minnesota,2021-08-01,238.3
4053,Missouri,2021-08-01,280.6
4054,Mississippi,2021-08-01,127.2
4055,Montana,2021-08-01,67.1
4056,North Carolina,2021-08-01,466.4
4057,North Dakota,2021-08-01,37.6
4058,Nebraska,2021-08-01,88.7
4059,New Hampshire,2021-08-01,66.9
4060,New Jersey,2021-08-01,338.6
4061,New Mexico,2021-08-01,92.2
4062,Nevada,2021-08-01,312.5
4063,New York,2021-08-01,761.9
4064,Ohio,2021-08-01,521.4
4065,Oklahoma,2021-08-01,167.9
4066,Oregon,2021-08-01,185.6
4067,Pennsylvania,2021-08-01,492.1
4068,Rhode Island,2021-08-01,52.6
4069,South Carolina,2021-08-01,250.0
4070,South Dakota,2021-08-01,46.6
4071,Tennessee,2021-08-01,323.2
4072,Texas,2021-08-01,1321.8
4073,Utah,2021-08-01,151.7
4074,Virginia,2021-08-01,369.5
4075,Vermont,2021-08-01,31.2
4076,Washington,2021-08-01,299.4
4077,Wisconsin,2021-08-01,256.4
4078,West Virginia,2021-08-01,68.7
4079,Wyoming,2021-08-01,36.1
4080,Alaska,2021-09-01,30.3
4081,Alabama,2021-09-01,192.0
4082,Arkansas,2021-09-01,118.2
4083,Arizona,2021-09-01,319.5
4084,California,2021-09-01,1776.8
4085,Colorado,2021-09-01,320.7
4086,Connecticut,2021-09-01,141.8
4087,District of Columbia,2021-09-01,56.6
4088,Delaware,2021-09-01,46.7
4089,Florida,2021-09-01,1171.8
4090,Georgia,2021-09-01,459.0
4091,Hawaii,2021-09-01,102.9
4092,Iowa,2021-09-01,132.6
4093,Idaho,2021-09-01,86.2
4094,Illinois,2021-09-01,532.0
4095,Indiana,2021-09-01,289.7
4096,Kansas,2021-09-01,121.8
4097,Kentucky,2021-09-01,186.6
4098,Louisiana,2021-09-01,190.8
4099,Massachusetts,2021-09-01,319.8
4100,Maryland,2021-09-01,242.1
4101,Maine,2021-09-01,63.1
4102,Michigan,2021-09-01,377.6
4103,Minnesota,2021-09-01,239.2
4104,Missouri,2021-09-01,283.6
4105,Mississippi,2021-09-01,127.7
4106,Montana,2021-09-01,67.6
4107,North Carolina,2021-09-01,467.3
4108,North Dakota,2021-09-01,38.0
4109,Nebraska,2021-09-01,87.2
4110,New Hampshire,2021-09-01,67.5
4111,New Jersey,2021-09-01,347.0
4112,New Mexico,2021-09-01,92.5
4113,Nevada,2021-09-01,314.8
4114,New York,2021-09-01,780.8
4115,Ohio,2021-09-01,521.1
4116,Oklahoma,2021-09-01,168.4
4117,Oregon,2021-09-01,186.4
4118,Pennsylvania,2021-09-01,498.2
4119,Rhode Island,2021-09-01,53.1
4120,South Carolina,2021-09-01,252.8
4121,South Dakota,2021-09-01,46.8
4122,Tennessee,2021-09-01,324.3
4123,Texas,2021-09-01,1332.1
4124,Utah,2021-09-01,151.8
4125,Virginia,2021-09-01,372.3
4126,Vermont,2021-09-01,31.4
4127,Washington,2021-09-01,301.8
4128,Wisconsin,2021-09-01,257.6
4129,West Virginia,2021-09-01,68.5
4130,Wyoming,2021-09-01,36.2
4131,Alaska,2021-10-01,32.4
4132,Alabama,2021-10-01,193.1
4133,Arkansas,2021-10-01,119.4
4134,Arizona,2021-10-01,322.5
4135,California,2021-10-01,1820.4
4136,Colorado,2021-10-01,324.7
4137,Connecticut,2021-10-01,144.0
4138,District of Columbia,2021-10-01,59.0
4139,Delaware,2021-10-01,47.5
4140,Florida,2021-10-01,1189.4
4141,Georgia,2021-10-01,465.2
4142,Hawaii,2021-10-01,103.0
4143,Iowa,2021-10-01,132.8
4144,Idaho,2021-10-01,86.4
4145,Illinois,2021-10-01,541.0
4146,Indiana,2021-10-01,292.7
4147,Kansas,2021-10-01,123.6
4148,Kentucky,2021-10-01,188.2
4149,Louisiana,2021-10-01,202.7
4150,Massachusetts,2021-10-01,328.3
4151,Maryland,2021-10-01,245.1
4152,Maine,2021-10-01,63.9
4153,Michigan,2021-10-01,385.0
4154,Minnesota,2021-10-01,246.2
4155,Missouri,2021-10-01,285.5
4156,Mississippi,2021-10-01,129.1
4157,Montana,2021-10-01,68.8
4158,North Carolina,2021-10-01,475.6
4159,North Dakota,2021-10-01,38.4
4160,Nebraska,2021-10-01,88.8
4161,New Hampshire,2021-10-01,68.7
4162,New Jersey,2021-10-01,354.6
4163,New Mexico,2021-10-01,93.3
4164,Nevada,2021-10-01,320.5
4165,New York,2021-10-01,809.2
4166,Ohio,2021-10-01,525.4
4167,Oklahoma,2021-10-01,169.3
4168,Oregon,2021-10-01,190.7
4169,Pennsylvania,2021-10-01,511.5
4170,Rhode Island,2021-10-01,55.4
4171,South Carolina,2021-10-01,253.8
4172,South Dakota,2021-10-01,47.0
4173,Tennessee,2021-10-01,324.7
4174,Texas,2021-10-01,1348.6
4175,Utah,2021-10-01,154.3
4176,Virginia,2021-10-01,373.3
4177,Vermont,2021-10-01,31.8
4178,Washington,2021-10-01,309.8
