,variable,value
Rhode Island,2022-11-01,40.6
South Carolina,2022-11-01,263.1
South Dakota,2022-11-01,45.3
District of Columbia,2022-11-01,1.0
Alabama,2022-11-01,278.5
Tennessee,2022-11-01,367.8
Texas,2022-11-01,949.1
Utah,2022-11-01,153.5
Virginia,2022-11-01,246.1
Vermont,2022-11-01,29.3
Washington,2022-11-01,272.2
Wisconsin,2022-11-01,484.2
West Virginia,2022-11-01,46.4
Wyoming,2022-11-01,10.5
Alaska,2022-12-01,12.5
Arkansas,2022-12-01,163.4
Arizona,2022-12-01,195.9
California,2022-12-01,1301.5
Colorado,2022-12-01,152.6
Connecticut,2022-12-01,158.5
Delaware,2022-12-01,26.2
Florida,2022-12-01,416.3
Georgia,2022-12-01,423.6
Hawaii,2022-12-01,12.8
Iowa,2022-12-01,225.2
Idaho,2022-12-01,74.9
Illinois,2022-12-01,576.2
Indiana,2022-12-01,541.9
Kansas,2022-12-01,172.8
Kentucky,2022-12-01,255.0
Louisiana,2022-12-01,138.0
Massachusetts,2022-12-01,239.0
Maryland,2022-12-01,112.0
Maine,2022-12-01,54.4
Michigan,2022-12-01,616.0
Minnesota,2022-12-01,326.2
Missouri,2022-12-01,287.0
Mississippi,2022-12-01,145.2
Montana,2022-12-01,22.0
North Carolina,2022-12-01,473.5
North Dakota,2022-12-01,27.7
Nebraska,2022-12-01,104.5
New Hampshire,2022-12-01,70.8
New Jersey,2022-12-01,253.1
New Mexico,2022-12-01,29.0
Nevada,2022-12-01,66.5
New York,2022-12-01,423.6
Ohio,2022-12-01,687.0
Oklahoma,2022-12-01,136.7
Oregon,2022-12-01,194.3
Pennsylvania,2022-12-01,567.4
Rhode Island,2022-12-01,40.5
South Carolina,2022-12-01,262.9
South Dakota,2022-12-01,45.3
District of Columbia,2022-12-01,1.1
Alabama,2022-12-01,279.2
Tennessee,2022-12-01,368.0
Texas,2022-12-01,952.0
Utah,2022-12-01,153.0
Virginia,2022-12-01,245.5
Vermont,2022-12-01,29.2
Washington,2022-12-01,271.8
Wisconsin,2022-12-01,483.7
West Virginia,2022-12-01,46.3
Wyoming,2022-12-01,10.5
Alaska,2023-01-01,13.4
Arkansas,2023-01-01,163.7
Arizona,2023-01-01,195.3
California,2023-01-01,1301.5
Colorado,2023-01-01,152.2
Connecticut,2023-01-01,158.8
Delaware,2023-01-01,26.6
Florida,2023-01-01,417.8
Georgia,2023-01-01,424.6
Hawaii,2023-01-01,12.8
Iowa,2023-01-01,226.7
Idaho,2023-01-01,75.7
Illinois,2023-01-01,581.0
Indiana,2023-01-01,535.0
Kansas,2023-01-01,173.3
Kentucky,2023-01-01,252.9
Louisiana,2023-01-01,138.0
Massachusetts,2023-01-01,239.2
Maryland,2023-01-01,112.0
Maine,2023-01-01,54.4
Michigan,2023-01-01,617.5
Minnesota,2023-01-01,327.3
Missouri,2023-01-01,286.8
Mississippi,2023-01-01,147.0
Montana,2023-01-01,22.0
North Carolina,2023-01-01,474.2
North Dakota,2023-01-01,27.9
Nebraska,2023-01-01,104.7
New Hampshire,2023-01-01,70.8
New Jersey,2023-01-01,253.9
New Mexico,2023-01-01,29.0
Nevada,2023-01-01,66.5
New York,2023-01-01,425.5
Ohio,2023-01-01,688.3
Oklahoma,2023-01-01,137.8
Oregon,2023-01-01,194.8
Pennsylvania,2023-01-01,568.2
Rhode Island,2023-01-01,40.7
South Carolina,2023-01-01,263.5
South Dakota,2023-01-01,45.4
District of Columbia,2023-01-01,1.0
Alabama,2023-01-01,280.0
Tennessee,2023-01-01,368.1
Texas,2023-01-01,953.4
Utah,2023-01-01,153.3
Virginia,2023-01-01,246.7
Vermont,2023-01-01,29.2
Washington,2023-01-01,272.4
Wisconsin,2023-01-01,483.2
West Virginia,2023-01-01,46.1
Wyoming,2023-01-01,10.5
Alaska,2023-02-01,12.7
Arkansas,2023-02-01,163.4
Arizona,2023-02-01,194.7
California,2023-02-01,1299.8
Colorado,2023-02-01,151.6
Connecticut,2023-02-01,158.8
Delaware,2023-02-01,26.5
Florida,2023-02-01,417.9
Georgia,2023-02-01,425.2
Hawaii,2023-02-01,12.8
Iowa,2023-02-01,226.4
Idaho,2023-02-01,75.5
Illinois,2023-02-01,580.3
Indiana,2023-02-01,539.5
Kansas,2023-02-01,173.8
Kentucky,2023-02-01,253.6
Louisiana,2023-02-01,137.9
Massachusetts,2023-02-01,239.2
Maryland,2023-02-01,112.0
Maine,2023-02-01,54.4
Michigan,2023-02-01,618.1
Minnesota,2023-02-01,327.1
Missouri,2023-02-01,287.8
Mississippi,2023-02-01,146.1
Montana,2023-02-01,21.8
North Carolina,2023-02-01,473.6
North Dakota,2023-02-01,28.1
Nebraska,2023-02-01,104.7
New Hampshire,2023-02-01,70.7
New Jersey,2023-02-01,254.3
New Mexico,2023-02-01,28.9
Nevada,2023-02-01,66.8
New York,2023-02-01,424.5
Ohio,2023-02-01,688.1
Oklahoma,2023-02-01,137.8
Oregon,2023-02-01,194.1
Pennsylvania,2023-02-01,567.8
Rhode Island,2023-02-01,40.7
South Carolina,2023-02-01,263.2
South Dakota,2023-02-01,45.3
District of Columbia,2023-02-01,1.0
Alabama,2023-02-01,279.9
Tennessee,2023-02-01,367.1
Texas,2023-02-01,956.1
Utah,2023-02-01,153.1
Virginia,2023-02-01,246.6
Vermont,2023-02-01,29.1
Washington,2023-02-01,272.3
Wisconsin,2023-02-01,482.5
West Virginia,2023-02-01,46.2
Wyoming,2023-02-01,10.6
Alaska,2023-03-01,13.0
Arkansas,2023-03-01,162.8
Arizona,2023-03-01,194.0
California,2023-03-01,1297.6
Colorado,2023-03-01,151.4
Connecticut,2023-03-01,158.8
Delaware,2023-03-01,26.5
Florida,2023-03-01,418.1
Georgia,2023-03-01,426.0
Hawaii,2023-03-01,12.7
Iowa,2023-03-01,226.3
Idaho,2023-03-01,75.0
Illinois,2023-03-01,578.7
Indiana,2023-03-01,538.1
Kansas,2023-03-01,173.5
Kentucky,2023-03-01,256.1
Louisiana,2023-03-01,138.8
Massachusetts,2023-03-01,239.1
Maryland,2023-03-01,112.0
Maine,2023-03-01,54.0
Michigan,2023-03-01,619.5
Minnesota,2023-03-01,326.7
Missouri,2023-03-01,288.0
Mississippi,2023-03-01,146.0
Montana,2023-03-01,21.9
North Carolina,2023-03-01,472.6
North Dakota,2023-03-01,28.1
Nebraska,2023-03-01,104.4
New Hampshire,2023-03-01,70.7
New Jersey,2023-03-01,254.0
New Mexico,2023-03-01,28.8
Nevada,2023-03-01,66.9
New York,2023-03-01,423.3
Ohio,2023-03-01,688.3
Oklahoma,2023-03-01,138.1
Oregon,2023-03-01,193.4
Pennsylvania,2023-03-01,567.6
Rhode Island,2023-03-01,40.5
South Carolina,2023-03-01,263.1
South Dakota,2023-03-01,45.4
District of Columbia,2023-03-01,1.0
Alabama,2023-03-01,280.3
Tennessee,2023-03-01,366.2
Texas,2023-03-01,958.6
Utah,2023-03-01,152.9
Virginia,2023-03-01,246.0
Vermont,2023-03-01,29.0
Washington,2023-03-01,272.8
Wisconsin,2023-03-01,481.5
West Virginia,2023-03-01,46.3
Wyoming,2023-03-01,10.5
Alaska,2023-04-01,12.3
Arkansas,2023-04-01,162.9
Arizona,2023-04-01,195.6
California,2023-04-01,1293.6
Colorado,2023-04-01,151.6
Connecticut,2023-04-01,157.6
Delaware,2023-04-01,26.8
Florida,2023-04-01,420.2
Georgia,2023-04-01,426.1
Hawaii,2023-04-01,12.7
Iowa,2023-04-01,226.2
Idaho,2023-04-01,74.8
Illinois,2023-04-01,578.2
Indiana,2023-04-01,536.6
Kansas,2023-04-01,173.0
Kentucky,2023-04-01,256.5
Louisiana,2023-04-01,138.9
Massachusetts,2023-04-01,237.6
Maryland,2023-04-01,111.8
Maine,2023-04-01,54.0
Michigan,2023-04-01,619.9
Minnesota,2023-04-01,326.9
Missouri,2023-04-01,288.6
Mississippi,2023-04-01,144.0
Montana,2023-04-01,21.9
North Carolina,2023-04-01,471.7
North Dakota,2023-04-01,28.2
Nebraska,2023-04-01,104.4
New Hampshire,2023-04-01,70.7
New Jersey,2023-04-01,253.2
New Mexico,2023-04-01,28.8
Nevada,2023-04-01,66.8
New York,2023-04-01,421.6
Ohio,2023-04-01,688.4
Oklahoma,2023-04-01,139.0
Oregon,2023-04-01,192.4
Pennsylvania,2023-04-01,567.7
Rhode Island,2023-04-01,40.4
South Carolina,2023-04-01,262.6
South Dakota,2023-04-01,45.3
District of Columbia,2023-04-01,1.1
Alabama,2023-04-01,280.6
Tennessee,2023-04-01,365.3
Texas,2023-04-01,960.6
Utah,2023-04-01,152.8
Virginia,2023-04-01,245.3
Vermont,2023-04-01,28.9
Washington,2023-04-01,272.9
Wisconsin,2023-04-01,479.5
West Virginia,2023-04-01,46.3
Wyoming,2023-04-01,10.4
Alaska,2023-05-01,11.6
Arkansas,2023-05-01,163.1
Arizona,2023-05-01,195.1
California,2023-05-01,1291.3
Colorado,2023-05-01,151.4
Connecticut,2023-05-01,157.7
Delaware,2023-05-01,26.9
Florida,2023-05-01,421.7
Georgia,2023-05-01,426.9
Hawaii,2023-05-01,12.7
Iowa,2023-05-01,226.0
Idaho,2023-05-01,74.8
Illinois,2023-05-01,578.3
Indiana,2023-05-01,535.0
Kansas,2023-05-01,173.2
Kentucky,2023-05-01,256.4
Louisiana,2023-05-01,139.2
Massachusetts,2023-05-01,237.4
Maryland,2023-05-01,111.7
Maine,2023-05-01,54.0
Michigan,2023-05-01,620.2
Minnesota,2023-05-01,325.7
Missouri,2023-05-01,288.4
Mississippi,2023-05-01,143.7
Montana,2023-05-01,21.8
North Carolina,2023-05-01,471.0
North Dakota,2023-05-01,28.1
Nebraska,2023-05-01,104.9
New Hampshire,2023-05-01,70.9
New Jersey,2023-05-01,254.2
New Mexico,2023-05-01,28.8
Nevada,2023-05-01,67.0
New York,2023-05-01,422.0
Ohio,2023-05-01,688.4
Oklahoma,2023-05-01,139.2
Oregon,2023-05-01,191.9
Pennsylvania,2023-05-01,567.2
Rhode Island,2023-05-01,40.5
South Carolina,2023-05-01,262.9
South Dakota,2023-05-01,45.1
District of Columbia,2023-05-01,1.1
Alabama,2023-05-01,281.4
Tennessee,2023-05-01,365.6
Texas,2023-05-01,964.0
Utah,2023-05-01,153.0
Virginia,2023-05-01,245.4
Vermont,2023-05-01,28.8
Washington,2023-05-01,274.0
Wisconsin,2023-05-01,478.4
West Virginia,2023-05-01,46.3
Wyoming,2023-05-01,10.4
Alaska,2023-06-01,13.3
Arkansas,2023-06-01,163.7
Arizona,2023-06-01,195.2
California,2023-06-01,1288.5
Colorado,2023-06-01,151.5
Connecticut,2023-06-01,158.0
Delaware,2023-06-01,27.0
Florida,2023-06-01,424.2
Georgia,2023-06-01,428.6
Hawaii,2023-06-01,12.8
Iowa,2023-06-01,226.7
Idaho,2023-06-01,74.9
Illinois,2023-06-01,579.8
Indiana,2023-06-01,534.1
Kansas,2023-06-01,173.9
Kentucky,2023-06-01,256.6
Louisiana,2023-06-01,139.9
Massachusetts,2023-06-01,237.3
Maryland,2023-06-01,111.7
Maine,2023-06-01,53.9
Michigan,2023-06-01,621.5
Minnesota,2023-06-01,326.7
Missouri,2023-06-01,289.0
Mississippi,2023-06-01,143.6
Montana,2023-06-01,21.8
North Carolina,2023-06-01,471.9
North Dakota,2023-06-01,28.4
Nebraska,2023-06-01,105.4
New Hampshire,2023-06-01,70.8
New Jersey,2023-06-01,254.6
New Mexico,2023-06-01,28.7
Nevada,2023-06-01,67.2
New York,2023-06-01,422.3
Ohio,2023-06-01,690.2
Oklahoma,2023-06-01,139.9
Oregon,2023-06-01,190.9
Pennsylvania,2023-06-01,567.6
Rhode Island,2023-06-01,40.5
South Carolina,2023-06-01,263.1
South Dakota,2023-06-01,45.4
District of Columbia,2023-06-01,1.1
Alabama,2023-06-01,282.2
Tennessee,2023-06-01,366.4
Texas,2023-06-01,970.8
Utah,2023-06-01,153.1
Virginia,2023-06-01,245.8
Vermont,2023-06-01,28.7
Washington,2023-06-01,274.8
Wisconsin,2023-06-01,478.1
West Virginia,2023-06-01,46.1
Wyoming,2023-06-01,10.5
Alaska,2023-07-01,12.6
Arkansas,2023-07-01,162.7
Arizona,2023-07-01,195.1
California,2023-07-01,1279.6
Colorado,2023-07-01,151.4
Connecticut,2023-07-01,157.9
Delaware,2023-07-01,27.0
Florida,2023-07-01,425.1
Georgia,2023-07-01,428.3
Hawaii,2023-07-01,12.8
Iowa,2023-07-01,227.2
Idaho,2023-07-01,74.7
Illinois,2023-07-01,576.2
Indiana,2023-07-01,531.9
Kansas,2023-07-01,173.7
Kentucky,2023-07-01,257.6
Louisiana,2023-07-01,139.2
Massachusetts,2023-07-01,236.9
Maryland,2023-07-01,111.9
Maine,2023-07-01,53.3
Michigan,2023-07-01,626.2
Minnesota,2023-07-01,325.1
Missouri,2023-07-01,288.4
Mississippi,2023-07-01,142.6
Montana,2023-07-01,21.8
North Carolina,2023-07-01,470.0
North Dakota,2023-07-01,28.5
Nebraska,2023-07-01,104.6
New Hampshire,2023-07-01,70.6
New Jersey,2023-07-01,254.6
New Mexico,2023-07-01,28.4
Nevada,2023-07-01,66.9
New York,2023-07-01,421.2
Ohio,2023-07-01,690.2
Oklahoma,2023-07-01,139.2
Oregon,2023-07-01,189.8
Pennsylvania,2023-07-01,565.6
Rhode Island,2023-07-01,40.4
South Carolina,2023-07-01,263.2
South Dakota,2023-07-01,45.3
District of Columbia,2023-07-01,1.1
Alabama,2023-07-01,282.2
Tennessee,2023-07-01,365.2
Texas,2023-07-01,967.7
Utah,2023-07-01,153.0
Virginia,2023-07-01,245.4
Vermont,2023-07-01,28.6
Washington,2023-07-01,273.8
Wisconsin,2023-07-01,477.0
West Virginia,2023-07-01,46.2
Wyoming,2023-07-01,10.4
Alaska,2023-08-01,12.7
Arkansas,2023-08-01,162.9
Arizona,2023-08-01,195.5
California,2023-08-01,1278.5
Colorado,2023-08-01,151.0
Connecticut,2023-08-01,157.8
Delaware,2023-08-01,27.0
Florida,2023-08-01,425.6
Georgia,2023-08-01,429.3
Hawaii,2023-08-01,12.6
Iowa,2023-08-01,227.5
Idaho,2023-08-01,74.7
Illinois,2023-08-01,578.1
Indiana,2023-08-01,530.9
Kansas,2023-08-01,173.8
Kentucky,2023-08-01,257.4
Louisiana,2023-08-01,139.6
Massachusetts,2023-08-01,236.5
Maryland,2023-08-01,111.0
Maine,2023-08-01,53.0
Michigan,2023-08-01,620.7
Minnesota,2023-08-01,325.0
Missouri,2023-08-01,281.4
Mississippi,2023-08-01,143.2
Montana,2023-08-01,21.8
North Carolina,2023-08-01,469.6
North Dakota,2023-08-01,28.4
Nebraska,2023-08-01,104.6
New Hampshire,2023-08-01,70.4
New Jersey,2023-08-01,255.0
New Mexico,2023-08-01,28.6
Nevada,2023-08-01,66.9
New York,2023-08-01,420.4
Ohio,2023-08-01,688.9
Oklahoma,2023-08-01,139.6
Oregon,2023-08-01,189.6
Pennsylvania,2023-08-01,565.9
Rhode Island,2023-08-01,40.3
South Carolina,2023-08-01,263.2
South Dakota,2023-08-01,45.1
District of Columbia,2023-08-01,1.1
Alabama,2023-08-01,282.7
Tennessee,2023-08-01,364.5
Texas,2023-08-01,970.6
Utah,2023-08-01,153.0
Virginia,2023-08-01,245.6
Vermont,2023-08-01,28.3
Washington,2023-08-01,274.8
Wisconsin,2023-08-01,476.9
West Virginia,2023-08-01,46.2
Wyoming,2023-08-01,10.4
Alaska,2023-09-01,13.4
Arkansas,2023-09-01,162.8
Arizona,2023-09-01,196.1
California,2023-09-01,1280.0
Colorado,2023-09-01,151.2
Connecticut,2023-09-01,157.6
Delaware,2023-09-01,27.0
Florida,2023-09-01,426.7
Georgia,2023-09-01,430.2
Hawaii,2023-09-01,12.6
Iowa,2023-09-01,227.7
Idaho,2023-09-01,74.8
Illinois,2023-09-01,579.6
Indiana,2023-09-01,530.4
Kansas,2023-09-01,174.2
Kentucky,2023-09-01,258.0
Louisiana,2023-09-01,139.7
Massachusetts,2023-09-01,236.1
Maryland,2023-09-01,111.5
Maine,2023-09-01,52.9
Michigan,2023-09-01,621.6
Minnesota,2023-09-01,326.2
Missouri,2023-09-01,287.7
Mississippi,2023-09-01,143.4
Montana,2023-09-01,21.7
North Carolina,2023-09-01,469.1
North Dakota,2023-09-01,28.7
Nebraska,2023-09-01,104.7
New Hampshire,2023-09-01,70.5
New Jersey,2023-09-01,255.3
New Mexico,2023-09-01,28.6
Nevada,2023-09-01,67.4
New York,2023-09-01,420.5
Ohio,2023-09-01,689.3
Oklahoma,2023-09-01,140.1
Oregon,2023-09-01,189.3
Pennsylvania,2023-09-01,567.0
Rhode Island,2023-09-01,40.2
South Carolina,2023-09-01,263.4
South Dakota,2023-09-01,45.4
District of Columbia,2023-09-01,1.1
Alabama,2023-09-01,283.0
Tennessee,2023-09-01,364.5
Texas,2023-09-01,972.6
Utah,2023-09-01,153.2
Virginia,2023-09-01,245.7
Vermont,2023-09-01,28.3
Washington,2023-09-01,275.3
Wisconsin,2023-09-01,477.1
West Virginia,2023-09-01,46.3
Wyoming,2023-09-01,10.5
Alaska,2023-10-01,12.7
Arkansas,2023-10-01,162.3
Arizona,2023-10-01,192.7
California,2023-10-01,1278.0
Colorado,2023-10-01,151.0
Connecticut,2023-10-01,157.2
Delaware,2023-10-01,26.8
Florida,2023-10-01,427.2
Georgia,2023-10-01,430.3
Hawaii,2023-10-01,12.8
Iowa,2023-10-01,225.1
Idaho,2023-10-01,74.6
Illinois,2023-10-01,574.2
Indiana,2023-10-01,528.6
Kansas,2023-10-01,172.6
Kentucky,2023-10-01,257.0
Louisiana,2023-10-01,140.1
Massachusetts,2023-10-01,235.4
Maryland,2023-10-01,110.4
Maine,2023-10-01,52.8
Michigan,2023-10-01,603.2
Minnesota,2023-10-01,323.8
Missouri,2023-10-01,281.9
Mississippi,2023-10-01,143.2
Montana,2023-10-01,21.8
North Carolina,2023-10-01,468.4
North Dakota,2023-10-01,28.4
Nebraska,2023-10-01,104.5
New Hampshire,2023-10-01,70.1
New Jersey,2023-10-01,254.5
New Mexico,2023-10-01,28.5
Nevada,2023-10-01,66.9
New York,2023-10-01,418.8
Ohio,2023-10-01,680.4
Oklahoma,2023-10-01,140.5
Oregon,2023-10-01,188.9
Pennsylvania,2023-10-01,565.6
Rhode Island,2023-10-01,40.2
South Carolina,2023-10-01,263.2
South Dakota,2023-10-01,45.2
District of Columbia,2023-10-01,1.1
Alabama,2023-10-01,282.4
Tennessee,2023-10-01,363.4
Texas,2023-10-01,974.2
Utah,2023-10-01,152.5
Virginia,2023-10-01,244.3
Vermont,2023-10-01,28.1
Washington,2023-10-01,275.1
Wisconsin,2023-10-01,475.0
West Virginia,2023-10-01,46.4
Wyoming,2023-10-01,10.5
Alaska,2023-11-01,12.7
Arkansas,2023-11-01,162.4
Arizona,2023-11-01,193.6
California,2023-11-01,1270.0
Colorado,2023-11-01,149.3
Connecticut,2023-11-01,156.8
Delaware,2023-11-01,26.9
Florida,2023-11-01,427.1
Georgia,2023-11-01,430.2
Hawaii,2023-11-01,12.7
Iowa,2023-11-01,225.4
Idaho,2023-11-01,74.6
Illinois,2023-11-01,578.6
Indiana,2023-11-01,527.6
Kansas,2023-11-01,173.9
Kentucky,2023-11-01,258.0
Louisiana,2023-11-01,140.6
Massachusetts,2023-11-01,234.8
Maryland,2023-11-01,109.7
Maine,2023-11-01,52.6
Michigan,2023-11-01,613.1
Minnesota,2023-11-01,323.2
Missouri,2023-11-01,285.7
Mississippi,2023-11-01,142.8
Montana,2023-11-01,21.7
North Carolina,2023-11-01,468.1
North Dakota,2023-11-01,28.3
Nebraska,2023-11-01,104.5
New Hampshire,2023-11-01,69.9
New Jersey,2023-11-01,254.7
New Mexico,2023-11-01,28.6
Nevada,2023-11-01,67.1
New York,2023-11-01,417.6
Ohio,2023-11-01,683.8
Oklahoma,2023-11-01,140.5
Oregon,2023-11-01,188.4
Pennsylvania,2023-11-01,563.1
Rhode Island,2023-11-01,40.2
South Carolina,2023-11-01,263.2
South Dakota,2023-11-01,45.2
District of Columbia,2023-11-01,1.1
Alabama,2023-11-01,282.6
Tennessee,2023-11-01,364.3
Texas,2023-11-01,974.5
Utah,2023-11-01,152.2
Virginia,2023-11-01,244.4
Vermont,2023-11-01,27.9
Washington,2023-11-01,275.9
Wisconsin,2023-11-01,473.9
West Virginia,2023-11-01,46.4
Wyoming,2023-11-01,10.4
Alaska,2023-12-01,12.1
Arkansas,2023-12-01,162.2
Arizona,2023-12-01,192.6
California,2023-12-01,1269.3
Colorado,2023-12-01,148.4
Connecticut,2023-12-01,156.7
Delaware,2023-12-01,26.9
Florida,2023-12-01,427.3
Georgia,2023-12-01,429.5
Hawaii,2023-12-01,12.7
Iowa,2023-12-01,225.6
Idaho,2023-12-01,75.1
Illinois,2023-12-01,578.9
Indiana,2023-12-01,528.1
Kansas,2023-12-01,174.6
Kentucky,2023-12-01,258.7
Louisiana,2023-12-01,140.9
Massachusetts,2023-12-01,234.5
Maryland,2023-12-01,111.3
Maine,2023-12-01,52.5
Michigan,2023-12-01,613.8
Minnesota,2023-12-01,323.7
Missouri,2023-12-01,287.2
Mississippi,2023-12-01,142.7
Montana,2023-12-01,21.7
North Carolina,2023-12-01,468.3
North Dakota,2023-12-01,28.5
Nebraska,2023-12-01,104.6
New Hampshire,2023-12-01,70.0
New Jersey,2023-12-01,255.2
New Mexico,2023-12-01,28.9
Nevada,2023-12-01,67.3
New York,2023-12-01,417.8
Ohio,2023-12-01,685.4
Oklahoma,2023-12-01,140.5
Oregon,2023-12-01,188.4
Pennsylvania,2023-12-01,565.9
Rhode Island,2023-12-01,40.2
South Carolina,2023-12-01,263.2
South Dakota,2023-12-01,45.5
District of Columbia,2023-12-01,1.1
Alabama,2023-12-01,283.2
Tennessee,2023-12-01,364.9
Texas,2023-12-01,976.9
Utah,2023-12-01,152.5
Virginia,2023-12-01,244.4
Vermont,2023-12-01,27.8
Washington,2023-12-01,276.0
Wisconsin,2023-12-01,473.1
West Virginia,2023-12-01,46.6
Wyoming,2023-12-01,10.4
Alaska,2024-01-01,12.1
Arkansas,2024-01-01,161.8
Arizona,2024-01-01,196.0
California,2024-01-01,1270.3
Colorado,2024-01-01,148.5
Connecticut,2024-01-01,157.0
Delaware,2024-01-01,26.6
Florida,2024-01-01,427.4
Georgia,2024-01-01,428.5
Hawaii,2024-01-01,12.8
Iowa,2024-01-01,224.9
Idaho,2024-01-01,74.8
Illinois,2024-01-01,578.9
Indiana,2024-01-01,527.0
Kansas,2024-01-01,174.8
Kentucky,2024-01-01,258.8
Louisiana,2024-01-01,141.1
Massachusetts,2024-01-01,233.5
Maryland,2024-01-01,111.5
Maine,2024-01-01,52.5
Michigan,2024-01-01,613.7
Minnesota,2024-01-01,323.0
Missouri,2024-01-01,286.0
Mississippi,2024-01-01,141.8
Montana,2024-01-01,21.6
North Carolina,2024-01-01,467.5
North Dakota,2024-01-01,28.5
Nebraska,2024-01-01,104.5
New Hampshire,2024-01-01,69.7
New Jersey,2024-01-01,254.5
New Mexico,2024-01-01,28.8
Nevada,2024-01-01,66.9
New York,2024-01-01,418.1
Ohio,2024-01-01,686.0
Oklahoma,2024-01-01,140.3
Oregon,2024-01-01,188.0
Pennsylvania,2024-01-01,565.1
Rhode Island,2024-01-01,40.2
South Carolina,2024-01-01,263.4
South Dakota,2024-01-01,45.5
District of Columbia,2024-01-01,1.1
Alabama,2024-01-01,283.0
Tennessee,2024-01-01,364.6
Texas,2024-01-01,980.7
Utah,2024-01-01,152.2
Virginia,2024-01-01,245.4
Vermont,2024-01-01,27.8
Washington,2024-01-01,276.4
Wisconsin,2024-01-01,471.7
West Virginia,2024-01-01,46.5
Wyoming,2024-01-01,10.4
Alaska,2024-02-01,11.9
Arkansas,2024-02-01,161.7
Arizona,2024-02-01,196.4
California,2024-02-01,1262.3
Colorado,2024-02-01,149.6
Connecticut,2024-02-01,156.3
Delaware,2024-02-01,26.6
Florida,2024-02-01,427.8
Georgia,2024-02-01,428.9
Hawaii,2024-02-01,12.8
Iowa,2024-02-01,225.3
Idaho,2024-02-01,74.8
Illinois,2024-02-01,579.5
Indiana,2024-02-01,526.2
Kansas,2024-02-01,175.1
Kentucky,2024-02-01,258.9
Louisiana,2024-02-01,140.8
Massachusetts,2024-02-01,232.9
Maryland,2024-02-01,110.9
Maine,2024-02-01,52.4
Michigan,2024-02-01,611.6
Minnesota,2024-02-01,322.8
Missouri,2024-02-01,285.7
Mississippi,2024-02-01,141.8
Montana,2024-02-01,21.6
North Carolina,2024-02-01,467.1
North Dakota,2024-02-01,28.5
Nebraska,2024-02-01,104.4
New Hampshire,2024-02-01,69.5
New Jersey,2024-02-01,254.7
New Mexico,2024-02-01,28.8
Nevada,2024-02-01,67.1
New York,2024-02-01,417.5
Ohio,2024-02-01,685.3
Oklahoma,2024-02-01,140.6
Oregon,2024-02-01,188.1
Pennsylvania,2024-02-01,564.5
Rhode Island,2024-02-01,40.1
South Carolina,2024-02-01,263.4
South Dakota,2024-02-01,45.5
District of Columbia,2024-02-01,1.1
Alabama,2024-02-01,284.2
Tennessee,2024-02-01,365.8
Texas,2024-02-01,982.4
Utah,2024-02-01,152.4
Virginia,2024-02-01,244.9
Vermont,2024-02-01,27.8
Washington,2024-02-01,276.7
Wisconsin,2024-02-01,470.7
West Virginia,2024-02-01,46.6
Wyoming,2024-02-01,10.5
Alaska,2024-03-01,12.3
Arkansas,2024-03-01,162.4
Arizona,2024-03-01,196.6
California,2024-03-01,1259.5
Colorado,2024-03-01,149.9
Connecticut,2024-03-01,156.1
Delaware,2024-03-01,26.6
Florida,2024-03-01,428.3
Georgia,2024-03-01,429.8
Hawaii,2024-03-01,12.8
Iowa,2024-03-01,225.3
Idaho,2024-03-01,75.1
Illinois,2024-03-01,580.3
Indiana,2024-03-01,525.9
Kansas,2024-03-01,175.2
Kentucky,2024-03-01,258.5
Louisiana,2024-03-01,140.6
Massachusetts,2024-03-01,232.7
Maryland,2024-03-01,111.0
Maine,2024-03-01,52.3
Michigan,2024-03-01,610.2
Minnesota,2024-03-01,322.6
Missouri,2024-03-01,284.9
Mississippi,2024-03-01,142.2
Montana,2024-03-01,21.7
North Carolina,2024-03-01,467.5
North Dakota,2024-03-01,28.5
Nebraska,2024-03-01,104.4
New Hampshire,2024-03-01,69.4
New Jersey,2024-03-01,255.0
New Mexico,2024-03-01,28.8
Nevada,2024-03-01,67.2
New York,2024-03-01,417.4
Ohio,2024-03-01,685.0
Oklahoma,2024-03-01,140.6
Oregon,2024-03-01,188.4
Pennsylvania,2024-03-01,565.1
Rhode Island,2024-03-01,40.2
South Carolina,2024-03-01,263.5
South Dakota,2024-03-01,45.5
District of Columbia,2024-03-01,1.1
Alabama,2024-03-01,284.7
Tennessee,2024-03-01,366.1
Texas,2024-03-01,983.6
Utah,2024-03-01,152.7
Virginia,2024-03-01,244.4
Vermont,2024-03-01,27.8
Washington,2024-03-01,276.6
Wisconsin,2024-03-01,470.0
West Virginia,2024-03-01,46.3
Wyoming,2024-03-01,10.5
Alaska,2024-04-01,12.1
Arkansas,2024-04-01,162.4
Arizona,2024-04-01,196.4
California,2024-04-01,1256.7
Colorado,2024-04-01,150.0
Connecticut,2024-04-01,156.2
Delaware,2024-04-01,26.6
Florida,2024-04-01,428.7
Georgia,2024-04-01,429.9
Hawaii,2024-04-01,12.8
Iowa,2024-04-01,224.6
Idaho,2024-04-01,75.3
Illinois,2024-04-01,580.0
Indiana,2024-04-01,525.6
Kansas,2024-04-01,175.4
Kentucky,2024-04-01,258.7
Louisiana,2024-04-01,140.7
Massachusetts,2024-04-01,231.9
Maryland,2024-04-01,110.9
Maine,2024-04-01,52.2
Michigan,2024-04-01,609.2
