,variable,value
North Dakota,2018-12-01,412487.0
Nebraska,2018-12-01,1041358.0
New Hampshire,2018-12-01,771676.0
New Jersey,2018-12-01,4623928.0
New Mexico,2018-12-01,951638.0
Nevada,2018-12-01,1520816.0
New York,2018-12-01,9846342.0
Ohio,2018-12-01,5838615.0
Oklahoma,2018-12-01,1826068.0
Oregon,2018-12-01,2089040.0
Pennsylvania,2018-12-01,6553509.0
Rhode Island,2018-12-01,571182.0
South Carolina,2018-12-01,2311152.0
South Dakota,2018-12-01,460408.0
Tennessee,2018-12-01,3288549.0
Texas,2018-12-01,13789571.0
Utah,2018-12-01,1597702.0
Virginia,2018-12-01,4373152.0
Vermont,2018-12-01,353861.0
Washington,2018-12-01,3877111.0
Wisconsin,2018-12-01,3114741.0
West Virginia,2018-12-01,791779.0
Wyoming,2018-12-01,292639.0
Alaska,2019-01-01,351831.0
Alabama,2019-01-01,2257760.0
Arkansas,2019-01-01,1350043.0
Arizona,2019-01-01,3395349.0
California,2019-01-01,19383306.0
Colorado,2019-01-01,3082124.0
Connecticut,2019-01-01,1928873.0
District of Columbia,2019-01-01,397788.0
Delaware,2019-01-01,483451.0
Florida,2019-01-01,10166080.0
Georgia,2019-01-01,5112734.0
Hawaii,2019-01-01,687620.0
Iowa,2019-01-01,1721811.0
Idaho,2019-01-01,876601.0
Illinois,2019-01-01,6574836.0
Indiana,2019-01-01,3396279.0
Kansas,2019-01-01,1495883.0
Kentucky,2019-01-01,2048937.0
Louisiana,2019-01-01,2098194.0
Massachusetts,2019-01-01,3845803.0
Maryland,2019-01-01,3302346.0
Maine,2019-01-01,697766.0
Michigan,2019-01-01,4968381.0
Minnesota,2019-01-01,3085359.0
Missouri,2019-01-01,3052904.0
Mississippi,2019-01-01,1270606.0
Montana,2019-01-01,538521.0
North Carolina,2019-01-01,4950162.0
North Dakota,2019-01-01,413331.0
Nebraska,2019-01-01,1042759.0
New Hampshire,2019-01-01,772781.0
New Jersey,2019-01-01,4631274.0
New Mexico,2019-01-01,952922.0
Nevada,2019-01-01,1525441.0
New York,2019-01-01,9848899.0
Ohio,2019-01-01,5841057.0
Oklahoma,2019-01-01,1828407.0
Oregon,2019-01-01,2091488.0
Pennsylvania,2019-01-01,6561798.0
Rhode Island,2019-01-01,570825.0
South Carolina,2019-01-01,2317068.0
South Dakota,2019-01-01,461110.0
Tennessee,2019-01-01,3299516.0
Texas,2019-01-01,13802976.0
Utah,2019-01-01,1600912.0
Virginia,2019-01-01,4383817.0
Vermont,2019-01-01,353775.0
Washington,2019-01-01,3890859.0
Wisconsin,2019-01-01,3115259.0
West Virginia,2019-01-01,790996.0
Wyoming,2019-01-01,292548.0
Alaska,2019-02-01,351405.0
Alabama,2019-02-01,2260638.0
Arkansas,2019-02-01,1350615.0
Arizona,2019-02-01,3402154.0
California,2019-02-01,19379073.0
Colorado,2019-02-01,3085607.0
Connecticut,2019-02-01,1928104.0
District of Columbia,2019-02-01,398888.0
Delaware,2019-02-01,484023.0
Florida,2019-02-01,10174306.0
Georgia,2019-02-01,5114987.0
Hawaii,2019-02-01,686884.0
Iowa,2019-02-01,1725006.0
Idaho,2019-02-01,878651.0
Illinois,2019-02-01,6574311.0
Indiana,2019-02-01,3394503.0
Kansas,2019-02-01,1496519.0
Kentucky,2019-02-01,2051027.0
Louisiana,2019-02-01,2097947.0
Massachusetts,2019-02-01,3846567.0
Maryland,2019-02-01,3308473.0
Maine,2019-02-01,696598.0
Michigan,2019-02-01,4970537.0
Minnesota,2019-02-01,3087605.0
Missouri,2019-02-01,3055121.0
Mississippi,2019-02-01,1272072.0
Montana,2019-02-01,538740.0
North Carolina,2019-02-01,4957944.0
North Dakota,2019-02-01,413843.0
Nebraska,2019-02-01,1043847.0
New Hampshire,2019-02-01,773620.0
New Jersey,2019-02-01,4637559.0
New Mexico,2019-02-01,953716.0
Nevada,2019-02-01,1529479.0
New York,2019-02-01,9846753.0
Ohio,2019-02-01,5841071.0
Oklahoma,2019-02-01,1830271.0
Oregon,2019-02-01,2091761.0
Pennsylvania,2019-02-01,6565351.0
Rhode Island,2019-02-01,570400.0
South Carolina,2019-02-01,2322111.0
South Dakota,2019-02-01,461712.0
Tennessee,2019-02-01,3309492.0
Texas,2019-02-01,13813223.0
Utah,2019-02-01,1603965.0
Virginia,2019-02-01,4391486.0
Vermont,2019-02-01,353532.0
Washington,2019-02-01,3903516.0
Wisconsin,2019-02-01,3115193.0
West Virginia,2019-02-01,789966.0
Wyoming,2019-02-01,292427.0
Alaska,2019-03-01,351131.0
Alabama,2019-03-01,2261633.0
Arkansas,2019-03-01,1350217.0
Arizona,2019-03-01,3408470.0
California,2019-03-01,19368541.0
Colorado,2019-03-01,3088437.0
Connecticut,2019-03-01,1927212.0
District of Columbia,2019-03-01,399741.0
Delaware,2019-03-01,484360.0
Florida,2019-03-01,10184993.0
Georgia,2019-03-01,5117188.0
Hawaii,2019-03-01,686293.0
Iowa,2019-03-01,1727991.0
Idaho,2019-03-01,880598.0
Illinois,2019-03-01,6569737.0
Indiana,2019-03-01,3390255.0
Kansas,2019-03-01,1496929.0
Kentucky,2019-03-01,2053518.0
Louisiana,2019-03-01,2096558.0
Massachusetts,2019-03-01,3847301.0
Maryland,2019-03-01,3313711.0
Maine,2019-03-01,695522.0
Michigan,2019-03-01,4971497.0
Minnesota,2019-03-01,3089759.0
Missouri,2019-03-01,3055937.0
Mississippi,2019-03-01,1273768.0
Montana,2019-03-01,538940.0
North Carolina,2019-03-01,4963119.0
North Dakota,2019-03-01,413983.0
Nebraska,2019-03-01,1044756.0
New Hampshire,2019-03-01,774158.0
New Jersey,2019-03-01,4643984.0
New Mexico,2019-03-01,954323.0
Nevada,2019-03-01,1533106.0
New York,2019-03-01,9841664.0
Ohio,2019-03-01,5842012.0
Oklahoma,2019-03-01,1831661.0
Oregon,2019-03-01,2090798.0
Pennsylvania,2019-03-01,6564870.0
Rhode Island,2019-03-01,570143.0
South Carolina,2019-03-01,2326037.0
South Dakota,2019-03-01,462249.0
Tennessee,2019-03-01,3317717.0
Texas,2019-03-01,13824443.0
Utah,2019-03-01,1606966.0
Virginia,2019-03-01,4395452.0
Vermont,2019-03-01,353135.0
Washington,2019-03-01,3915084.0
Wisconsin,2019-03-01,3115048.0
West Virginia,2019-03-01,789152.0
Wyoming,2019-03-01,292384.0
Alaska,2019-04-01,351157.0
Alabama,2019-04-01,2262068.0
Arkansas,2019-04-01,1349361.0
Arizona,2019-04-01,3415247.0
California,2019-04-01,19360324.0
Colorado,2019-04-01,3091583.0
Connecticut,2019-04-01,1927024.0
District of Columbia,2019-04-01,400515.0
Delaware,2019-04-01,484637.0
Florida,2019-04-01,10200958.0
Georgia,2019-04-01,5121305.0
Hawaii,2019-04-01,685978.0
Iowa,2019-04-01,1731138.0
Idaho,2019-04-01,882732.0
Illinois,2019-04-01,6563224.0
Indiana,2019-04-01,3385579.0
Kansas,2019-04-01,1497527.0
Kentucky,2019-04-01,2056741.0
Louisiana,2019-04-01,2094892.0
Massachusetts,2019-04-01,3848455.0
Maryland,2019-04-01,3319056.0
Maine,2019-04-01,694985.0
Michigan,2019-04-01,4973183.0
Minnesota,2019-04-01,3092908.0
Missouri,2019-04-01,3056388.0
Mississippi,2019-04-01,1275728.0
Montana,2019-04-01,539439.0
North Carolina,2019-04-01,4967418.0
North Dakota,2019-04-01,413869.0
Nebraska,2019-04-01,1045713.0
New Hampshire,2019-04-01,774648.0
New Jersey,2019-04-01,4652828.0
New Mexico,2019-04-01,954999.0
Nevada,2019-04-01,1536704.0
New York,2019-04-01,9837363.0
Ohio,2019-04-01,5846328.0
Oklahoma,2019-04-01,1832954.0
Oregon,2019-04-01,2089732.0
Pennsylvania,2019-04-01,6562992.0
Rhode Island,2019-04-01,570303.0
South Carolina,2019-04-01,2328810.0
South Dakota,2019-04-01,462807.0
Tennessee,2019-04-01,3324408.0
Texas,2019-04-01,13841956.0
Utah,2019-04-01,1610178.0
Virginia,2019-04-01,4396580.0
Vermont,2019-04-01,352691.0
Washington,2019-04-01,3925819.0
Wisconsin,2019-04-01,3115332.0
West Virginia,2019-04-01,789004.0
Wyoming,2019-04-01,292522.0
Alaska,2019-05-01,351420.0
Alabama,2019-05-01,2262486.0
Arkansas,2019-05-01,1348588.0
Arizona,2019-05-01,3422662.0
California,2019-05-01,19359399.0
Colorado,2019-05-01,3095112.0
Connecticut,2019-05-01,1928009.0
District of Columbia,2019-05-01,401106.0
Delaware,2019-05-01,484901.0
Florida,2019-05-01,10222100.0
Georgia,2019-05-01,5127960.0
Hawaii,2019-05-01,686054.0
Iowa,2019-05-01,1734310.0
Idaho,2019-05-01,885141.0
Illinois,2019-05-01,6555831.0
Indiana,2019-05-01,3382165.0
Kansas,2019-05-01,1498472.0
Kentucky,2019-05-01,2060345.0
Louisiana,2019-05-01,2093624.0
Massachusetts,2019-05-01,3849467.0
Maryland,2019-05-01,3324957.0
Maine,2019-05-01,695172.0
Michigan,2019-05-01,4975072.0
Minnesota,2019-05-01,3097285.0
Missouri,2019-05-01,3057416.0
Mississippi,2019-05-01,1278107.0
Montana,2019-05-01,540367.0
North Carolina,2019-05-01,4972307.0
North Dakota,2019-05-01,413606.0
Nebraska,2019-05-01,1046784.0
New Hampshire,2019-05-01,775362.0
New Jersey,2019-05-01,4665140.0
New Mexico,2019-05-01,955806.0
Nevada,2019-05-01,1540468.0
New York,2019-05-01,9837115.0
Ohio,2019-05-01,5853828.0
Oklahoma,2019-05-01,1834399.0
Oregon,2019-05-01,2089040.0
Pennsylvania,2019-05-01,6561865.0
Rhode Island,2019-05-01,570955.0
South Carolina,2019-05-01,2330127.0
South Dakota,2019-05-01,463378.0
Tennessee,2019-05-01,3329352.0
Texas,2019-05-01,13867607.0
Utah,2019-05-01,1613584.0
Virginia,2019-05-01,4396207.0
Vermont,2019-05-01,352296.0
Washington,2019-05-01,3935594.0
Wisconsin,2019-05-01,3116035.0
West Virginia,2019-05-01,789596.0
Wyoming,2019-05-01,292844.0
Alaska,2019-06-01,351737.0
Alabama,2019-06-01,2262857.0
Arkansas,2019-06-01,1348406.0
Arizona,2019-06-01,3430816.0
California,2019-06-01,19368378.0
Colorado,2019-06-01,3098899.0
Connecticut,2019-06-01,1930248.0
District of Columbia,2019-06-01,401452.0
Delaware,2019-06-01,485170.0
Florida,2019-06-01,10246469.0
Georgia,2019-06-01,5136510.0
Hawaii,2019-06-01,686584.0
Iowa,2019-06-01,1737297.0
Idaho,2019-06-01,887824.0
Illinois,2019-06-01,6548423.0
Indiana,2019-06-01,3381252.0
Kansas,2019-06-01,1499973.0
Kentucky,2019-06-01,2064011.0
Louisiana,2019-06-01,2093370.0
Massachusetts,2019-06-01,3850035.0
Maryland,2019-06-01,3331424.0
Maine,2019-06-01,696022.0
Michigan,2019-06-01,4976430.0
Minnesota,2019-06-01,3102516.0
Missouri,2019-06-01,3060113.0
Mississippi,2019-06-01,1280796.0
Montana,2019-06-01,541687.0
North Carolina,2019-06-01,4978585.0
North Dakota,2019-06-01,413356.0
Nebraska,2019-06-01,1048127.0
New Hampshire,2019-06-01,776373.0
New Jersey,2019-06-01,4680591.0
New Mexico,2019-06-01,956659.0
Nevada,2019-06-01,1544513.0
New York,2019-06-01,9842215.0
Ohio,2019-06-01,5863521.0
Oklahoma,2019-06-01,1836110.0
Oregon,2019-06-01,2089091.0
Pennsylvania,2019-06-01,6563128.0
Rhode Island,2019-06-01,572075.0
South Carolina,2019-06-01,2330032.0
South Dakota,2019-06-01,463987.0
Tennessee,2019-06-01,3332238.0
Texas,2019-06-01,13900435.0
Utah,2019-06-01,1617122.0
Virginia,2019-06-01,4396264.0
Vermont,2019-06-01,352063.0
Washington,2019-06-01,3944443.0
Wisconsin,2019-06-01,3116984.0
West Virginia,2019-06-01,790761.0
Wyoming,2019-06-01,293296.0
Alaska,2019-07-01,351966.0
Alabama,2019-07-01,2264164.0
Arkansas,2019-07-01,1349142.0
Arizona,2019-07-01,3439397.0
California,2019-07-01,19386987.0
Colorado,2019-07-01,3102890.0
Connecticut,2019-07-01,1933187.0
District of Columbia,2019-07-01,401528.0
Delaware,2019-07-01,485452.0
Florida,2019-07-01,10271048.0
Georgia,2019-07-01,5145890.0
Hawaii,2019-07-01,687490.0
Iowa,2019-07-01,1739887.0
Idaho,2019-07-01,890660.0
Illinois,2019-07-01,6541678.0
Indiana,2019-07-01,3383676.0
Kansas,2019-07-01,1502040.0
Kentucky,2019-07-01,2067508.0
Louisiana,2019-07-01,2094490.0
Massachusetts,2019-07-01,3850030.0
Maryland,2019-07-01,3338080.0
Maine,2019-07-01,697314.0
Michigan,2019-07-01,4977230.0
Minnesota,2019-07-01,3107798.0
Missouri,2019-07-01,3065029.0
Mississippi,2019-07-01,1282858.0
Montana,2019-07-01,543182.0
North Carolina,2019-07-01,4986366.0
North Dakota,2019-07-01,413259.0
Nebraska,2019-07-01,1049736.0
New Hampshire,2019-07-01,777618.0
New Jersey,2019-07-01,4697847.0
New Mexico,2019-07-01,957408.0
Nevada,2019-07-01,1548834.0
New York,2019-07-01,9851433.0
Ohio,2019-07-01,5873940.0
Oklahoma,2019-07-01,1838190.0
Oregon,2019-07-01,2089970.0
Pennsylvania,2019-07-01,6567450.0
Rhode Island,2019-07-01,573522.0
South Carolina,2019-07-01,2329158.0
South Dakota,2019-07-01,464652.0
Tennessee,2019-07-01,3333856.0
Texas,2019-07-01,13936883.0
Utah,2019-07-01,1620725.0
Virginia,2019-07-01,4398330.0
Vermont,2019-07-01,352070.0
Washington,2019-07-01,3952679.0
Wisconsin,2019-07-01,3117826.0
West Virginia,2019-07-01,792173.0
Wyoming,2019-07-01,293776.0
Alaska,2019-08-01,352010.0
Alabama,2019-08-01,2265671.0
Arkansas,2019-08-01,1350723.0
Arizona,2019-08-01,3447872.0
California,2019-08-01,19413427.0
Colorado,2019-08-01,3107255.0
Connecticut,2019-08-01,1936278.0
District of Columbia,2019-08-01,401516.0
Delaware,2019-08-01,485641.0
Florida,2019-08-01,10293168.0
Georgia,2019-08-01,5155112.0
Hawaii,2019-08-01,688673.0
Iowa,2019-08-01,1741821.0
Idaho,2019-08-01,893421.0
Illinois,2019-08-01,6535211.0
Indiana,2019-08-01,3388710.0
Kansas,2019-08-01,1504286.0
Kentucky,2019-08-01,2070510.0
Louisiana,2019-08-01,2096783.0
Massachusetts,2019-08-01,3849190.0
Maryland,2019-08-01,3344244.0
Maine,2019-08-01,698688.0
Michigan,2019-08-01,4977625.0
Minnesota,2019-08-01,3112298.0
Missouri,2019-08-01,3071694.0
Mississippi,2019-08-01,1284181.0
Montana,2019-08-01,544623.0
North Carolina,2019-08-01,4994655.0
North Dakota,2019-08-01,413327.0
Nebraska,2019-08-01,1051380.0
New Hampshire,2019-08-01,778944.0
New Jersey,2019-08-01,4715055.0
New Mexico,2019-08-01,958036.0
Nevada,2019-08-01,1553269.0
New York,2019-08-01,9863438.0
Ohio,2019-08-01,5883443.0
Oklahoma,2019-08-01,1840520.0
Oregon,2019-08-01,2090951.0
Pennsylvania,2019-08-01,6574318.0
Rhode Island,2019-08-01,575011.0
South Carolina,2019-08-01,2328409.0
South Dakota,2019-08-01,465308.0
Tennessee,2019-08-01,3335490.0
Texas,2019-08-01,13971964.0
Utah,2019-08-01,1624340.0
Virginia,2019-08-01,4403343.0
Vermont,2019-08-01,352307.0
Washington,2019-08-01,3960828.0
Wisconsin,2019-08-01,3118276.0
West Virginia,2019-08-01,793464.0
Wyoming,2019-08-01,294213.0
Alaska,2019-09-01,351834.0
Alabama,2019-09-01,2267415.0
Arkansas,2019-09-01,1352758.0
Arizona,2019-09-01,3456418.0
California,2019-09-01,19447796.0
Colorado,2019-09-01,3112667.0
Connecticut,2019-09-01,1939235.0
District of Columbia,2019-09-01,401820.0
Delaware,2019-09-01,485722.0
Florida,2019-09-01,10313778.0
Georgia,2019-09-01,5164623.0
Hawaii,2019-09-01,690145.0
Iowa,2019-09-01,1743177.0
Idaho,2019-09-01,896041.0
Illinois,2019-09-01,6528621.0
Indiana,2019-09-01,3395148.0
Kansas,2019-09-01,1506570.0
Kentucky,2019-09-01,2072853.0
Louisiana,2019-09-01,2099678.0
Massachusetts,2019-09-01,3848299.0
Maryland,2019-09-01,3349967.0
Maine,2019-09-01,699915.0
Michigan,2019-09-01,4978659.0
Minnesota,2019-09-01,3116207.0
Missouri,2019-09-01,3079035.0
Mississippi,2019-09-01,1284212.0
Montana,2019-09-01,546025.0
North Carolina,2019-09-01,5002649.0
North Dakota,2019-09-01,413540.0
Nebraska,2019-09-01,1053008.0
New Hampshire,2019-09-01,780237.0
New Jersey,2019-09-01,4731072.0
New Mexico,2019-09-01,958766.0
Nevada,2019-09-01,1557832.0
New York,2019-09-01,9879755.0
Ohio,2019-09-01,5892364.0
Oklahoma,2019-09-01,1842891.0
Oregon,2019-09-01,2091578.0
Pennsylvania,2019-09-01,6582556.0
Rhode Island,2019-09-01,576289.0
South Carolina,2019-09-01,2329050.0
South Dakota,2019-09-01,465921.0
Tennessee,2019-09-01,3338521.0
Texas,2019-09-01,14004715.0
Utah,2019-09-01,1628202.0
Virginia,2019-09-01,4411433.0
Vermont,2019-09-01,352715.0
Washington,2019-09-01,3969950.0
Wisconsin,2019-09-01,3118566.0
West Virginia,2019-09-01,794502.0
Wyoming,2019-09-01,294622.0
Alaska,2019-10-01,351487.0
Alabama,2019-10-01,2268441.0
Arkansas,2019-10-01,1354577.0
Arizona,2019-10-01,3465329.0
California,2019-10-01,19487390.0
Colorado,2019-10-01,3118989.0
Connecticut,2019-10-01,1941593.0
District of Columbia,2019-10-01,402517.0
Delaware,2019-10-01,485617.0
Florida,2019-10-01,10332869.0
Georgia,2019-10-01,5174328.0
Hawaii,2019-10-01,691555.0
Iowa,2019-10-01,1743449.0
Idaho,2019-10-01,898402.0
Illinois,2019-10-01,6522043.0
Indiana,2019-10-01,3400846.0
Kansas,2019-10-01,1508618.0
Kentucky,2019-10-01,2074341.0
Louisiana,2019-10-01,2101729.0
Massachusetts,2019-10-01,3847571.0
Maryland,2019-10-01,3355417.0
Maine,2019-10-01,700800.0
Michigan,2019-10-01,4979874.0
Minnesota,2019-10-01,3120234.0
Missouri,2019-10-01,3085251.0
Mississippi,2019-10-01,1283451.0
Montana,2019-10-01,547383.0
North Carolina,2019-10-01,5009614.0
North Dakota,2019-10-01,413695.0
Nebraska,2019-10-01,1054364.0
New Hampshire,2019-10-01,781198.0
New Jersey,2019-10-01,4745300.0
New Mexico,2019-10-01,959739.0
Nevada,2019-10-01,1562321.0
New York,2019-10-01,9899509.0
Ohio,2019-10-01,5901853.0
Oklahoma,2019-10-01,1844494.0
Oregon,2019-10-01,2091954.0
Pennsylvania,2019-10-01,6589900.0
Rhode Island,2019-10-01,577212.0
South Carolina,2019-10-01,2331167.0
South Dakota,2019-10-01,466380.0
Tennessee,2019-10-01,3342882.0
Texas,2019-10-01,14034173.0
Utah,2019-10-01,1632135.0
Virginia,2019-10-01,4420554.0
Vermont,2019-10-01,353091.0
Washington,2019-10-01,3980986.0
Wisconsin,2019-10-01,3118317.0
West Virginia,2019-10-01,795310.0
Wyoming,2019-10-01,295036.0
Alaska,2019-11-01,351197.0
Alabama,2019-11-01,2267842.0
Arkansas,2019-11-01,1355495.0
Arizona,2019-11-01,3474207.0
California,2019-11-01,19530764.0
Colorado,2019-11-01,3125737.0
Connecticut,2019-11-01,1942988.0
District of Columbia,2019-11-01,403449.0
Delaware,2019-11-01,485206.0
Florida,2019-11-01,10349460.0
Georgia,2019-11-01,5183356.0
Hawaii,2019-11-01,692636.0
Iowa,2019-11-01,1741908.0
Idaho,2019-11-01,900327.0
Illinois,2019-11-01,6515473.0
Indiana,2019-11-01,3403209.0
Kansas,2019-11-01,1510154.0
Kentucky,2019-11-01,2074502.0
Louisiana,2019-11-01,2100897.0
Massachusetts,2019-11-01,3846073.0
Maryland,2019-11-01,3360556.0
Maine,2019-11-01,701194.0
Michigan,2019-11-01,4979379.0
Minnesota,2019-11-01,3124823.0
Missouri,2019-11-01,3088996.0
Mississippi,2019-11-01,1282570.0
Montana,2019-11-01,548519.0
North Carolina,2019-11-01,5015044.0
North Dakota,2019-11-01,413459.0
Nebraska,2019-11-01,1055146.0
New Hampshire,2019-11-01,781476.0
New Jersey,2019-11-01,4757345.0
New Mexico,2019-11-01,960847.0
Nevada,2019-11-01,1566205.0
New York,2019-11-01,9918398.0
Ohio,2019-11-01,5912001.0
Oklahoma,2019-11-01,1844480.0
Oregon,2019-11-01,2091919.0
Pennsylvania,2019-11-01,6592893.0
Rhode Island,2019-11-01,577724.0
South Carolina,2019-11-01,2333912.0
South Dakota,2019-11-01,466622.0
Tennessee,2019-11-01,3346774.0
Texas,2019-11-01,14060143.0
Utah,2019-11-01,1635740.0
Virginia,2019-11-01,4427891.0
Vermont,2019-11-01,353175.0
Washington,2019-11-01,3991180.0
Wisconsin,2019-11-01,3116817.0
West Virginia,2019-11-01,795798.0
Wyoming,2019-11-01,295458.0
Alaska,2019-12-01,351034.0
Alabama,2019-12-01,2265305.0
Arkansas,2019-12-01,1354907.0
Arizona,2019-12-01,3480692.0
California,2019-12-01,19571469.0
Colorado,2019-12-01,3130834.0
Connecticut,2019-12-01,1942216.0
District of Columbia,2019-12-01,404214.0
Delaware,2019-12-01,484362.0
Florida,2019-12-01,10356024.0
Georgia,2019-12-01,5189349.0
Hawaii,2019-12-01,693073.0
Iowa,2019-12-01,1737538.0
Idaho,2019-12-01,901475.0
Illinois,2019-12-01,6507243.0
Indiana,2019-12-01,3400865.0
Kansas,2019-12-01,1510339.0
Kentucky,2019-12-01,2072180.0
Louisiana,2019-12-01,2095489.0
Massachusetts,2019-12-01,3840356.0
Maryland,2019-12-01,3364422.0
Maine,2019-12-01,700702.0
Michigan,2019-12-01,4973652.0
Minnesota,2019-12-01,3128223.0
Missouri,2019-12-01,3088884.0
Mississippi,2019-12-01,1280931.0
Montana,2019-12-01,548951.0
North Carolina,2019-12-01,5016582.0
North Dakota,2019-12-01,412683.0
Nebraska,2019-12-01,1054761.0
New Hampshire,2019-12-01,780430.0
New Jersey,2019-12-01,4764786.0
New Mexico,2019-12-01,961446.0
Nevada,2019-12-01,1568450.0
New York,2019-12-01,9928423.0
Ohio,2019-12-01,5919223.0
Oklahoma,2019-12-01,1842274.0
Oregon,2019-12-01,2090881.0
Pennsylvania,2019-12-01,6586413.0
Rhode Island,2019-12-01,577514.0
South Carolina,2019-12-01,2335205.0
South Dakota,2019-12-01,466473.0
Tennessee,2019-12-01,3346761.0
Texas,2019-12-01,14075288.0
Utah,2019-12-01,1637983.0
Virginia,2019-12-01,4428627.0
Vermont,2019-12-01,352800.0
Washington,2019-12-01,3994995.0
Wisconsin,2019-12-01,3112959.0
West Virginia,2019-12-01,795786.0
Wyoming,2019-12-01,295727.0
Alaska,2020-01-01,350862.0
Alabama,2020-01-01,2260440.0
Arkansas,2020-01-01,1352956.0
Arizona,2020-01-01,3482745.0
California,2020-01-01,19603988.0
Colorado,2020-01-01,3132612.0
Connecticut,2020-01-01,1938821.0
District of Columbia,2020-01-01,404360.0
Delaware,2020-01-01,483120.0
Florida,2020-01-01,10344346.0
Georgia,2020-01-01,5190786.0
Hawaii,2020-01-01,692729.0
Iowa,2020-01-01,1730179.0
Idaho,2020-01-01,901823.0
Illinois,2020-01-01,6498977.0
Indiana,2020-01-01,3393852.0
Kansas,2020-01-01,1508537.0
Kentucky,2020-01-01,2066984.0
Louisiana,2020-01-01,2086283.0
Massachusetts,2020-01-01,3827335.0
Maryland,2020-01-01,3366208.0
Maine,2020-01-01,699130.0
Michigan,2020-01-01,4960108.0
Minnesota,2020-01-01,3128290.0
Missouri,2020-01-01,3085527.0
Mississippi,2020-01-01,1278699.0
Montana,2020-01-01,548463.0
North Carolina,2020-01-01,5013776.0
North Dakota,2020-01-01,411689.0
Nebraska,2020-01-01,1052941.0
New Hampshire,2020-01-01,777848.0
New Jersey,2020-01-01,4765234.0
New Mexico,2020-01-01,960993.0
Nevada,2020-01-01,1568532.0
New York,2020-01-01,9923358.0
Ohio,2020-01-01,5919390.0
Oklahoma,2020-01-01,1838271.0
Oregon,2020-01-01,2088910.0
Pennsylvania,2020-01-01,6570864.0
Rhode Island,2020-01-01,576322.0
South Carolina,2020-01-01,2333553.0
South Dakota,2020-01-01,465790.0
Tennessee,2020-01-01,3340825.0
Texas,2020-01-01,14072438.0
Utah,2020-01-01,1638196.0
Virginia,2020-01-01,4423464.0
Vermont,2020-01-01,352082.0
Washington,2020-01-01,3989932.0
Wisconsin,2020-01-01,3106453.0
West Virginia,2020-01-01,795017.0
Wyoming,2020-01-01,295684.0
Alaska,2020-02-01,350477.0
Alabama,2020-02-01,2254260.0
Arkansas,2020-02-01,1350347.0
Arizona,2020-02-01,3480462.0
California,2020-02-01,19628098.0
Colorado,2020-02-01,3130761.0
Connecticut,2020-02-01,1933315.0
District of Columbia,2020-02-01,403489.0
Delaware,2020-02-01,481636.0
Florida,2020-02-01,10310613.0
Georgia,2020-02-01,5187971.0
Hawaii,2020-02-01,691778.0
Iowa,2020-02-01,1720272.0
Idaho,2020-02-01,901500.0
Illinois,2020-02-01,6492991.0
Indiana,2020-02-01,3382274.0
Kansas,2020-02-01,1504763.0
Kentucky,2020-02-01,2059014.0
Louisiana,2020-02-01,2076123.0
Massachusetts,2020-02-01,3806656.0
Maryland,2020-02-01,3365190.0
