,GeoFIPS,State,LineCode,Description,value,Year,Quarter
4218,2000,Alaska,1,"Personal income (millions of dollars, seasonally adjusted)",48150.7,2021,Q4
4219,2000,Alaska,2,"Population (midperiod, persons) 1",734287.0,2021,Q4
4220,2000,Alaska,3,Per capita personal income (dollars) 2,65575.0,2021,Q4
4221,4000,Arizona,1,"Personal income (millions of dollars, seasonally adjusted)",418126.4,2021,Q4
4222,4000,Arizona,2,"Population (midperiod, persons) 1",7311346.0,2021,Q4
4223,4000,Arizona,3,Per capita personal income (dollars) 2,57189.0,2021,Q4
4224,5000,Arkansas,1,"Personal income (millions of dollars, seasonally adjusted)",159858.2,2021,Q4
4225,5000,Arkansas,2,"Population (midperiod, persons) 1",3035157.0,2021,Q4
4226,5000,Arkansas,3,Per capita personal income (dollars) 2,52669.0,2021,Q4
4227,6000,California,1,"Personal income (millions of dollars, seasonally adjusted)",2992784.6,2021,Q4
4228,6000,California,2,"Population (midperiod, persons) 1",39148659.0,2021,Q4
4229,6000,California,3,Per capita personal income (dollars) 2,76447.0,2021,Q4
4230,8000,Colorado,1,"Personal income (millions of dollars, seasonally adjusted)",426070.6,2021,Q4
4231,8000,Colorado,2,"Population (midperiod, persons) 1",5829433.0,2021,Q4
4232,8000,Colorado,3,Per capita personal income (dollars) 2,73090.0,2021,Q4
4233,9000,Connecticut,1,"Personal income (millions of dollars, seasonally adjusted)",297972.9,2021,Q4
4234,9000,Connecticut,2,"Population (midperiod, persons) 1",3612336.0,2021,Q4
4235,9000,Connecticut,3,Per capita personal income (dollars) 2,82488.0,2021,Q4
4236,10000,Delaware,1,"Personal income (millions of dollars, seasonally adjusted)",60240.6,2021,Q4
4237,10000,Delaware,2,"Population (midperiod, persons) 1",1010982.0,2021,Q4
4238,10000,Delaware,3,Per capita personal income (dollars) 2,59586.0,2021,Q4
4239,11000,District of Columbia,1,"Personal income (millions of dollars, seasonally adjusted)",65230.3,2021,Q4
4240,11000,District of Columbia,2,"Population (midperiod, persons) 1",671473.0,2021,Q4
4241,11000,District of Columbia,3,Per capita personal income (dollars) 2,97145.0,2021,Q4
4242,12000,Florida,1,"Personal income (millions of dollars, seasonally adjusted)",1380680.7,2021,Q4
4243,12000,Florida,2,"Population (midperiod, persons) 1",22057598.0,2021,Q4
4244,12000,Florida,3,Per capita personal income (dollars) 2,62594.0,2021,Q4
4245,13000,Georgia,1,"Personal income (millions of dollars, seasonally adjusted)",604362.4,2021,Q4
4246,13000,Georgia,2,"Population (midperiod, persons) 1",10845519.0,2021,Q4
4247,13000,Georgia,3,Per capita personal income (dollars) 2,55725.0,2021,Q4
4248,15000,Hawaii *,1,"Personal income (millions of dollars, seasonally adjusted)",86689.1,2021,Q4
4249,15000,Hawaii *,2,"Population (midperiod, persons) 1",1443821.0,2021,Q4
4250,15000,Hawaii *,3,Per capita personal income (dollars) 2,60041.0,2021,Q4
4251,16000,Idaho,1,"Personal income (millions of dollars, seasonally adjusted)",107342.5,2021,Q4
4252,16000,Idaho,2,"Population (midperiod, persons) 1",1919368.0,2021,Q4
4253,16000,Idaho,3,Per capita personal income (dollars) 2,55926.0,2021,Q4
4254,17000,Illinois,1,"Personal income (millions of dollars, seasonally adjusted)",840618.9,2021,Q4
4255,17000,Illinois,2,"Population (midperiod, persons) 1",12669716.0,2021,Q4
4256,17000,Illinois,3,Per capita personal income (dollars) 2,66349.0,2021,Q4
4257,18000,Indiana,1,"Personal income (millions of dollars, seasonally adjusted)",390058.5,2021,Q4
4258,18000,Indiana,2,"Population (midperiod, persons) 1",6825172.0,2021,Q4
4259,18000,Indiana,3,Per capita personal income (dollars) 2,57150.0,2021,Q4
4260,19000,Iowa,1,"Personal income (millions of dollars, seasonally adjusted)",182808.1,2021,Q4
4261,19000,Iowa,2,"Population (midperiod, persons) 1",3200564.0,2021,Q4
4262,19000,Iowa,3,Per capita personal income (dollars) 2,57117.0,2021,Q4
4263,20000,Kansas,1,"Personal income (millions of dollars, seasonally adjusted)",172414.9,2021,Q4
4264,20000,Kansas,2,"Population (midperiod, persons) 1",2939068.0,2021,Q4
4265,20000,Kansas,3,Per capita personal income (dollars) 2,58663.0,2021,Q4
4266,21000,Kentucky,1,"Personal income (millions of dollars, seasonally adjusted)",231845.8,2021,Q4
4267,21000,Kentucky,2,"Population (midperiod, persons) 1",4513622.0,2021,Q4
4268,21000,Kentucky,3,Per capita personal income (dollars) 2,51366.0,2021,Q4
4269,22000,Louisiana,1,"Personal income (millions of dollars, seasonally adjusted)",251144.1,2021,Q4
4270,22000,Louisiana,2,"Population (midperiod, persons) 1",4618824.0,2021,Q4
4271,22000,Louisiana,3,Per capita personal income (dollars) 2,54374.0,2021,Q4
4272,23000,Maine,1,"Personal income (millions of dollars, seasonally adjusted)",81501.2,2021,Q4
4273,23000,Maine,2,"Population (midperiod, persons) 1",1383892.0,2021,Q4
4274,23000,Maine,3,Per capita personal income (dollars) 2,58893.0,2021,Q4
4275,24000,Maryland,1,"Personal income (millions of dollars, seasonally adjusted)",424580.0,2021,Q4
4276,24000,Maryland,2,"Population (midperiod, persons) 1",6179472.0,2021,Q4
4277,24000,Maryland,3,Per capita personal income (dollars) 2,68708.0,2021,Q4
4278,25000,Massachusetts,1,"Personal income (millions of dollars, seasonally adjusted)",584034.8,2021,Q4
4279,25000,Massachusetts,2,"Population (midperiod, persons) 1",7008232.0,2021,Q4
4280,25000,Massachusetts,3,Per capita personal income (dollars) 2,83336.0,2021,Q4
4281,26000,Michigan,1,"Personal income (millions of dollars, seasonally adjusted)",561493.4,2021,Q4
4282,26000,Michigan,2,"Population (midperiod, persons) 1",10044239.0,2021,Q4
4283,26000,Michigan,3,Per capita personal income (dollars) 2,55902.0,2021,Q4
4284,27000,Minnesota,1,"Personal income (millions of dollars, seasonally adjusted)",384011.1,2021,Q4
4285,27000,Minnesota,2,"Population (midperiod, persons) 1",5719734.0,2021,Q4
4286,27000,Minnesota,3,Per capita personal income (dollars) 2,67138.0,2021,Q4
4287,28000,Mississippi,1,"Personal income (millions of dollars, seasonally adjusted)",135687.3,2021,Q4
4288,28000,Mississippi,2,"Population (midperiod, persons) 1",2945630.0,2021,Q4
4289,28000,Mississippi,3,Per capita personal income (dollars) 2,46064.0,2021,Q4
4290,29000,Missouri,1,"Personal income (millions of dollars, seasonally adjusted)",347438.5,2021,Q4
4291,29000,Missouri,2,"Population (midperiod, persons) 1",6175828.0,2021,Q4
4292,29000,Missouri,3,Per capita personal income (dollars) 2,56258.0,2021,Q4
4293,30000,Montana,1,"Personal income (millions of dollars, seasonally adjusted)",65591.1,2021,Q4
4294,30000,Montana,2,"Population (midperiod, persons) 1",1112239.0,2021,Q4
4295,30000,Montana,3,Per capita personal income (dollars) 2,58972.0,2021,Q4
4296,31000,Nebraska,1,"Personal income (millions of dollars, seasonally adjusted)",123669.3,2021,Q4
4297,31000,Nebraska,2,"Population (midperiod, persons) 1",1967903.0,2021,Q4
4298,31000,Nebraska,3,Per capita personal income (dollars) 2,62843.0,2021,Q4
4299,32000,Nevada,1,"Personal income (millions of dollars, seasonally adjusted)",191173.5,2021,Q4
4300,32000,Nevada,2,"Population (midperiod, persons) 1",3159847.0,2021,Q4
4301,32000,Nevada,3,Per capita personal income (dollars) 2,60501.0,2021,Q4
4302,33000,New Hampshire,1,"Personal income (millions of dollars, seasonally adjusted)",104068.4,2021,Q4
4303,33000,New Hampshire,2,"Population (midperiod, persons) 1",1391320.0,2021,Q4
4304,33000,New Hampshire,3,Per capita personal income (dollars) 2,74798.0,2021,Q4
4305,34000,New Jersey,1,"Personal income (millions of dollars, seasonally adjusted)",704090.7,2021,Q4
4306,34000,New Jersey,2,"Population (midperiod, persons) 1",9279625.0,2021,Q4
4307,34000,New Jersey,3,Per capita personal income (dollars) 2,75875.0,2021,Q4
4308,35000,New Mexico,1,"Personal income (millions of dollars, seasonally adjusted)",106120.1,2021,Q4
4309,35000,New Mexico,2,"Population (midperiod, persons) 1",2116060.0,2021,Q4
4310,35000,New Mexico,3,Per capita personal income (dollars) 2,50150.0,2021,Q4
4311,36000,New York,1,"Personal income (millions of dollars, seasonally adjusted)",1499512.3,2021,Q4
4312,36000,New York,2,"Population (midperiod, persons) 1",19792056.0,2021,Q4
4313,36000,New York,3,Per capita personal income (dollars) 2,75763.0,2021,Q4
4314,37000,North Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",607187.7,2021,Q4
4315,37000,North Carolina,2,"Population (midperiod, persons) 1",10619461.0,2021,Q4
4316,37000,North Carolina,3,Per capita personal income (dollars) 2,57177.0,2021,Q4
4317,38000,North Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",50736.9,2021,Q4
4318,38000,North Dakota,2,"Population (midperiod, persons) 1",778899.0,2021,Q4
4319,38000,North Dakota,3,Per capita personal income (dollars) 2,65139.0,2021,Q4
4320,39000,Ohio,1,"Personal income (millions of dollars, seasonally adjusted)",668340.1,2021,Q4
4321,39000,Ohio,2,"Population (midperiod, persons) 1",11764199.0,2021,Q4
4322,39000,Ohio,3,Per capita personal income (dollars) 2,56811.0,2021,Q4
4323,40000,Oklahoma,1,"Personal income (millions of dollars, seasonally adjusted)",219840.6,2021,Q4
4324,40000,Oklahoma,2,"Population (midperiod, persons) 1",4005525.0,2021,Q4
4325,40000,Oklahoma,3,Per capita personal income (dollars) 2,54884.0,2021,Q4
4326,41000,Oregon,1,"Personal income (millions of dollars, seasonally adjusted)",264344.0,2021,Q4
4327,41000,Oregon,2,"Population (midperiod, persons) 1",4251976.0,2021,Q4
4328,41000,Oregon,3,Per capita personal income (dollars) 2,62170.0,2021,Q4
4329,42000,Pennsylvania,1,"Personal income (millions of dollars, seasonally adjusted)",823234.6,2021,Q4
4330,42000,Pennsylvania,2,"Population (midperiod, persons) 1",13006491.0,2021,Q4
4331,42000,Pennsylvania,3,Per capita personal income (dollars) 2,63294.0,2021,Q4
4332,44000,Rhode Island,1,"Personal income (millions of dollars, seasonally adjusted)",68356.8,2021,Q4
4333,44000,Rhode Island,2,"Population (midperiod, persons) 1",1097838.0,2021,Q4
4334,44000,Rhode Island,3,Per capita personal income (dollars) 2,62265.0,2021,Q4
4335,45000,South Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",276510.2,2021,Q4
4336,45000,South Carolina,2,"Population (midperiod, persons) 1",5230604.0,2021,Q4
4337,45000,South Carolina,3,Per capita personal income (dollars) 2,52864.0,2021,Q4
4338,46000,South Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",60177.1,2021,Q4
4339,46000,South Dakota,2,"Population (midperiod, persons) 1",901226.0,2021,Q4
4340,46000,South Dakota,3,Per capita personal income (dollars) 2,66772.0,2021,Q4
4341,47000,Tennessee,1,"Personal income (millions of dollars, seasonally adjusted)",402349.0,2021,Q4
4342,47000,Tennessee,2,"Population (midperiod, persons) 1",7003658.0,2021,Q4
4343,47000,Tennessee,3,Per capita personal income (dollars) 2,57448.0,2021,Q4
4344,48000,Texas,1,"Personal income (millions of dollars, seasonally adjusted)",1808457.7,2021,Q4
4345,48000,Texas,2,"Population (midperiod, persons) 1",29780658.0,2021,Q4
4346,48000,Texas,3,Per capita personal income (dollars) 2,60726.0,2021,Q4
4347,49000,Utah,1,"Personal income (millions of dollars, seasonally adjusted)",197909.5,2021,Q4
4348,49000,Utah,2,"Population (midperiod, persons) 1",3360454.0,2021,Q4
4349,49000,Utah,3,Per capita personal income (dollars) 2,58894.0,2021,Q4
4350,50000,Vermont,1,"Personal income (millions of dollars, seasonally adjusted)",39002.3,2021,Q4
4351,50000,Vermont,2,"Population (midperiod, persons) 1",647447.0,2021,Q4
4352,50000,Vermont,3,Per capita personal income (dollars) 2,60240.0,2021,Q4
4353,51000,Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",582588.0,2021,Q4
4354,51000,Virginia,2,"Population (midperiod, persons) 1",8668909.0,2021,Q4
4355,51000,Virginia,3,Per capita personal income (dollars) 2,67204.0,2021,Q4
4356,53000,Washington,1,"Personal income (millions of dollars, seasonally adjusted)",572701.8,2021,Q4
4357,53000,Washington,2,"Population (midperiod, persons) 1",7761054.0,2021,Q4
4358,53000,Washington,3,Per capita personal income (dollars) 2,73792.0,2021,Q4
4359,54000,West Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",86345.1,2021,Q4
4360,54000,West Virginia,2,"Population (midperiod, persons) 1",1781658.0,2021,Q4
4361,54000,West Virginia,3,Per capita personal income (dollars) 2,48463.0,2021,Q4
4362,55000,Wisconsin,1,"Personal income (millions of dollars, seasonally adjusted)",355095.5,2021,Q4
4363,55000,Wisconsin,2,"Population (midperiod, persons) 1",5890825.0,2021,Q4
4364,55000,Wisconsin,3,Per capita personal income (dollars) 2,60279.0,2021,Q4
4365,56000,Wyoming,1,"Personal income (millions of dollars, seasonally adjusted)",42079.4,2021,Q4
4366,56000,Wyoming,2,"Population (midperiod, persons) 1",580506.0,2021,Q4
4367,56000,Wyoming,3,Per capita personal income (dollars) 2,72487.0,2021,Q4
4368,0,United States,1,"Personal income (millions of dollars, seasonally adjusted)",21633115.0,2022,Q1
4369,0,United States,2,"Population (midperiod, persons) 1",333212971.0,2022,Q1
4370,0,United States,3,Per capita personal income (dollars) 2,64923.0,2022,Q1
4371,1000,Alabama,1,"Personal income (millions of dollars, seasonally adjusted)",256178.9,2022,Q1
4372,1000,Alabama,2,"Population (midperiod, persons) 1",5065660.0,2022,Q1
4373,1000,Alabama,3,Per capita personal income (dollars) 2,50572.0,2022,Q1
4374,2000,Alaska,1,"Personal income (millions of dollars, seasonally adjusted)",49641.9,2022,Q1
4375,2000,Alaska,2,"Population (midperiod, persons) 1",733862.0,2022,Q1
4376,2000,Alaska,3,Per capita personal income (dollars) 2,67645.0,2022,Q1
4377,4000,Arizona,1,"Personal income (millions of dollars, seasonally adjusted)",424019.7,2022,Q1
4378,4000,Arizona,2,"Population (midperiod, persons) 1",7332797.0,2022,Q1
4379,4000,Arizona,3,Per capita personal income (dollars) 2,57825.0,2022,Q1
4380,5000,Arkansas,1,"Personal income (millions of dollars, seasonally adjusted)",160436.6,2022,Q1
4381,5000,Arkansas,2,"Population (midperiod, persons) 1",3039063.0,2022,Q1
4382,5000,Arkansas,3,Per capita personal income (dollars) 2,52791.0,2022,Q1
4383,6000,California,1,"Personal income (millions of dollars, seasonally adjusted)",2980794.6,2022,Q1
4384,6000,California,2,"Population (midperiod, persons) 1",39130496.0,2022,Q1
4385,6000,California,3,Per capita personal income (dollars) 2,76176.0,2022,Q1
4386,8000,Colorado,1,"Personal income (millions of dollars, seasonally adjusted)",437107.7,2022,Q1
4387,8000,Colorado,2,"Population (midperiod, persons) 1",5837188.0,2022,Q1
4388,8000,Colorado,3,Per capita personal income (dollars) 2,74883.0,2022,Q1
4389,9000,Connecticut,1,"Personal income (millions of dollars, seasonally adjusted)",302058.3,2022,Q1
4390,9000,Connecticut,2,"Population (midperiod, persons) 1",3613686.0,2022,Q1
4391,9000,Connecticut,3,Per capita personal income (dollars) 2,83587.0,2022,Q1
4392,10000,Delaware,1,"Personal income (millions of dollars, seasonally adjusted)",63124.5,2022,Q1
4393,10000,Delaware,2,"Population (midperiod, persons) 1",1014420.0,2022,Q1
4394,10000,Delaware,3,Per capita personal income (dollars) 2,62227.0,2022,Q1
4395,11000,District of Columbia,1,"Personal income (millions of dollars, seasonally adjusted)",66687.8,2022,Q1
4396,11000,District of Columbia,2,"Population (midperiod, persons) 1",672475.0,2022,Q1
4397,11000,District of Columbia,3,Per capita personal income (dollars) 2,99168.0,2022,Q1
4398,12000,Florida,1,"Personal income (millions of dollars, seasonally adjusted)",1400654.0,2022,Q1
4399,12000,Florida,2,"Population (midperiod, persons) 1",22193402.0,2022,Q1
4400,12000,Florida,3,Per capita personal income (dollars) 2,63111.0,2022,Q1
4401,13000,Georgia,1,"Personal income (millions of dollars, seasonally adjusted)",610041.5,2022,Q1
4402,13000,Georgia,2,"Population (midperiod, persons) 1",10876305.0,2022,Q1
4403,13000,Georgia,3,Per capita personal income (dollars) 2,56089.0,2022,Q1
4404,15000,Hawaii *,1,"Personal income (millions of dollars, seasonally adjusted)",88571.8,2022,Q1
4405,15000,Hawaii *,2,"Population (midperiod, persons) 1",1441177.0,2022,Q1
4406,15000,Hawaii *,3,Per capita personal income (dollars) 2,61458.0,2022,Q1
4407,16000,Idaho,1,"Personal income (millions of dollars, seasonally adjusted)",107958.4,2022,Q1
4408,16000,Idaho,2,"Population (midperiod, persons) 1",1928204.0,2022,Q1
4409,16000,Idaho,3,Per capita personal income (dollars) 2,55989.0,2022,Q1
4410,17000,Illinois,1,"Personal income (millions of dollars, seasonally adjusted)",842654.7,2022,Q1
4411,17000,Illinois,2,"Population (midperiod, persons) 1",12641742.0,2022,Q1
4412,17000,Illinois,3,Per capita personal income (dollars) 2,66657.0,2022,Q1
4413,18000,Indiana,1,"Personal income (millions of dollars, seasonally adjusted)",395437.9,2022,Q1
4414,18000,Indiana,2,"Population (midperiod, persons) 1",6829407.0,2022,Q1
4415,18000,Indiana,3,Per capita personal income (dollars) 2,57902.0,2022,Q1
4416,19000,Iowa,1,"Personal income (millions of dollars, seasonally adjusted)",191075.7,2022,Q1
4417,19000,Iowa,2,"Population (midperiod, persons) 1",3199954.0,2022,Q1
4418,19000,Iowa,3,Per capita personal income (dollars) 2,59712.0,2022,Q1
4419,20000,Kansas,1,"Personal income (millions of dollars, seasonally adjusted)",179053.5,2022,Q1
4420,20000,Kansas,2,"Population (midperiod, persons) 1",2937709.0,2022,Q1
4421,20000,Kansas,3,Per capita personal income (dollars) 2,60950.0,2022,Q1
4422,21000,Kentucky,1,"Personal income (millions of dollars, seasonally adjusted)",233915.4,2022,Q1
4423,21000,Kentucky,2,"Population (midperiod, persons) 1",4515106.0,2022,Q1
4424,21000,Kentucky,3,Per capita personal income (dollars) 2,51807.0,2022,Q1
4425,22000,Louisiana,1,"Personal income (millions of dollars, seasonally adjusted)",249500.0,2022,Q1
4426,22000,Louisiana,2,"Population (midperiod, persons) 1",4610311.0,2022,Q1
4427,22000,Louisiana,3,Per capita personal income (dollars) 2,54118.0,2022,Q1
4428,23000,Maine,1,"Personal income (millions of dollars, seasonally adjusted)",83483.6,2022,Q1
4429,23000,Maine,2,"Population (midperiod, persons) 1",1386424.0,2022,Q1
4430,23000,Maine,3,Per capita personal income (dollars) 2,60215.0,2022,Q1
4431,24000,Maryland,1,"Personal income (millions of dollars, seasonally adjusted)",428662.1,2022,Q1
4432,24000,Maryland,2,"Population (midperiod, persons) 1",6179212.0,2022,Q1
4433,24000,Maryland,3,Per capita personal income (dollars) 2,69372.0,2022,Q1
4434,25000,Massachusetts,1,"Personal income (millions of dollars, seasonally adjusted)",585801.0,2022,Q1
4435,25000,Massachusetts,2,"Population (midperiod, persons) 1",7012713.0,2022,Q1
4436,25000,Massachusetts,3,Per capita personal income (dollars) 2,83534.0,2022,Q1
4437,26000,Michigan,1,"Personal income (millions of dollars, seasonally adjusted)",573717.2,2022,Q1
4438,26000,Michigan,2,"Population (midperiod, persons) 1",10040818.0,2022,Q1
4439,26000,Michigan,3,Per capita personal income (dollars) 2,57138.0,2022,Q1
4440,27000,Minnesota,1,"Personal income (millions of dollars, seasonally adjusted)",388939.6,2022,Q1
4441,27000,Minnesota,2,"Population (midperiod, persons) 1",5720862.0,2022,Q1
4442,27000,Minnesota,3,Per capita personal income (dollars) 2,67986.0,2022,Q1
4443,28000,Mississippi,1,"Personal income (millions of dollars, seasonally adjusted)",136188.9,2022,Q1
4444,28000,Mississippi,2,"Population (midperiod, persons) 1",2942971.0,2022,Q1
4445,28000,Mississippi,3,Per capita personal income (dollars) 2,46276.0,2022,Q1
4446,29000,Missouri,1,"Personal income (millions of dollars, seasonally adjusted)",352708.5,2022,Q1
4447,29000,Missouri,2,"Population (midperiod, persons) 1",6175125.0,2022,Q1
4448,29000,Missouri,3,Per capita personal income (dollars) 2,57118.0,2022,Q1
4449,30000,Montana,1,"Personal income (millions of dollars, seasonally adjusted)",68239.9,2022,Q1
4450,30000,Montana,2,"Population (midperiod, persons) 1",1115576.0,2022,Q1
4451,30000,Montana,3,Per capita personal income (dollars) 2,61170.0,2022,Q1
4452,31000,Nebraska,1,"Personal income (millions of dollars, seasonally adjusted)",127777.6,2022,Q1
4453,31000,Nebraska,2,"Population (midperiod, persons) 1",1969118.0,2022,Q1
4454,31000,Nebraska,3,Per capita personal income (dollars) 2,64891.0,2022,Q1
4455,32000,Nevada,1,"Personal income (millions of dollars, seasonally adjusted)",193901.4,2022,Q1
4456,32000,Nevada,2,"Population (midperiod, persons) 1",3166164.0,2022,Q1
4457,32000,Nevada,3,Per capita personal income (dollars) 2,61242.0,2022,Q1
4458,33000,New Hampshire,1,"Personal income (millions of dollars, seasonally adjusted)",102582.6,2022,Q1
4459,33000,New Hampshire,2,"Population (midperiod, persons) 1",1392956.0,2022,Q1
4460,33000,New Hampshire,3,Per capita personal income (dollars) 2,73644.0,2022,Q1
4461,34000,New Jersey,1,"Personal income (millions of dollars, seasonally adjusted)",705503.8,2022,Q1
4462,34000,New Jersey,2,"Population (midperiod, persons) 1",9284452.0,2022,Q1
4463,34000,New Jersey,3,Per capita personal income (dollars) 2,75988.0,2022,Q1
4464,35000,New Mexico,1,"Personal income (millions of dollars, seasonally adjusted)",108668.5,2022,Q1
4465,35000,New Mexico,2,"Population (midperiod, persons) 1",2114268.0,2022,Q1
4466,35000,New Mexico,3,Per capita personal income (dollars) 2,51398.0,2022,Q1
4467,36000,New York,1,"Personal income (millions of dollars, seasonally adjusted)",1498586.7,2022,Q1
4468,36000,New York,2,"Population (midperiod, persons) 1",19754628.0,2022,Q1
4469,36000,New York,3,Per capita personal income (dollars) 2,75860.0,2022,Q1
4470,37000,North Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",621163.8,2022,Q1
4471,37000,North Carolina,2,"Population (midperiod, persons) 1",10650731.0,2022,Q1
4472,37000,North Carolina,3,Per capita personal income (dollars) 2,58321.0,2022,Q1
4473,38000,North Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",53766.7,2022,Q1
4474,38000,North Dakota,2,"Population (midperiod, persons) 1",779153.0,2022,Q1
4475,38000,North Dakota,3,Per capita personal income (dollars) 2,69007.0,2022,Q1
4476,39000,Ohio,1,"Personal income (millions of dollars, seasonally adjusted)",673035.2,2022,Q1
4477,39000,Ohio,2,"Population (midperiod, persons) 1",11760520.0,2022,Q1
4478,39000,Ohio,3,Per capita personal income (dollars) 2,57228.0,2022,Q1
4479,40000,Oklahoma,1,"Personal income (millions of dollars, seasonally adjusted)",225459.6,2022,Q1
4480,40000,Oklahoma,2,"Population (midperiod, persons) 1",4012296.0,2022,Q1
4481,40000,Oklahoma,3,Per capita personal income (dollars) 2,56192.0,2022,Q1
4482,41000,Oregon,1,"Personal income (millions of dollars, seasonally adjusted)",266985.9,2022,Q1
4483,41000,Oregon,2,"Population (midperiod, persons) 1",4248153.0,2022,Q1
4484,41000,Oregon,3,Per capita personal income (dollars) 2,62848.0,2022,Q1
4485,42000,Pennsylvania,1,"Personal income (millions of dollars, seasonally adjusted)",826768.0,2022,Q1
4486,42000,Pennsylvania,2,"Population (midperiod, persons) 1",12993224.0,2022,Q1
4487,42000,Pennsylvania,3,Per capita personal income (dollars) 2,63631.0,2022,Q1
4488,44000,Rhode Island,1,"Personal income (millions of dollars, seasonally adjusted)",69225.4,2022,Q1
4489,44000,Rhode Island,2,"Population (midperiod, persons) 1",1097603.0,2022,Q1
4490,44000,Rhode Island,3,Per capita personal income (dollars) 2,63070.0,2022,Q1
4491,45000,South Carolina,1,"Personal income (millions of dollars, seasonally adjusted)",279846.8,2022,Q1
4492,45000,South Carolina,2,"Population (midperiod, persons) 1",5252289.0,2022,Q1
4493,45000,South Carolina,3,Per capita personal income (dollars) 2,53281.0,2022,Q1
4494,46000,South Dakota,1,"Personal income (millions of dollars, seasonally adjusted)",62278.1,2022,Q1
4495,46000,South Dakota,2,"Population (midperiod, persons) 1",904099.0,2022,Q1
4496,46000,South Dakota,3,Per capita personal income (dollars) 2,68884.0,2022,Q1
4497,47000,Tennessee,1,"Personal income (millions of dollars, seasonally adjusted)",408479.9,2022,Q1
4498,47000,Tennessee,2,"Population (midperiod, persons) 1",7025246.0,2022,Q1
4499,47000,Tennessee,3,Per capita personal income (dollars) 2,58145.0,2022,Q1
4500,48000,Texas,1,"Personal income (millions of dollars, seasonally adjusted)",1853772.8,2022,Q1
4501,48000,Texas,2,"Population (midperiod, persons) 1",29908520.0,2022,Q1
4502,48000,Texas,3,Per capita personal income (dollars) 2,61981.0,2022,Q1
4503,49000,Utah,1,"Personal income (millions of dollars, seasonally adjusted)",200291.1,2022,Q1
4504,49000,Utah,2,"Population (midperiod, persons) 1",3372952.0,2022,Q1
4505,49000,Utah,3,Per capita personal income (dollars) 2,59382.0,2022,Q1
4506,50000,Vermont,1,"Personal income (millions of dollars, seasonally adjusted)",40261.5,2022,Q1
4507,50000,Vermont,2,"Population (midperiod, persons) 1",647285.0,2022,Q1
4508,50000,Vermont,3,Per capita personal income (dollars) 2,62201.0,2022,Q1
4509,51000,Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",588028.7,2022,Q1
4510,51000,Virginia,2,"Population (midperiod, persons) 1",8671118.0,2022,Q1
4511,51000,Virginia,3,Per capita personal income (dollars) 2,67815.0,2022,Q1
4512,53000,Washington,1,"Personal income (millions of dollars, seasonally adjusted)",580721.0,2022,Q1
4513,53000,Washington,2,"Population (midperiod, persons) 1",7768975.0,2022,Q1
4514,53000,Washington,3,Per capita personal income (dollars) 2,74749.0,2022,Q1
4515,54000,West Virginia,1,"Personal income (millions of dollars, seasonally adjusted)",87516.3,2022,Q1
4516,54000,West Virginia,2,"Population (midperiod, persons) 1",1777932.0,2022,Q1
4517,54000,West Virginia,3,Per capita personal income (dollars) 2,49224.0,2022,Q1
4518,55000,Wisconsin,1,"Personal income (millions of dollars, seasonally adjusted)",358079.9,2022,Q1
4519,55000,Wisconsin,2,"Population (midperiod, persons) 1",5893817.0,2022,Q1
4520,55000,Wisconsin,3,Per capita personal income (dollars) 2,60755.0,2022,Q1
4521,56000,Wyoming,1,"Personal income (millions of dollars, seasonally adjusted)",43759.9,2022,Q1
4522,56000,Wyoming,2,"Population (midperiod, persons) 1",580807.0,2022,Q1
4523,56000,Wyoming,3,Per capita personal income (dollars) 2,75343.0,2022,Q1
4524,0,United States,1,"Personal income (millions of dollars, seasonally adjusted)",21906057.1,2022,Q2
4525,0,United States,2,"Population (midperiod, persons) 1",333710442.0,2022,Q2
4526,0,United States,3,Per capita personal income (dollars) 2,65644.0,2022,Q2
4527,1000,Alabama,1,"Personal income (millions of dollars, seasonally adjusted)",259265.2,2022,Q2
4528,1000,Alabama,2,"Population (midperiod, persons) 1",5072766.0,2022,Q2
4529,1000,Alabama,3,Per capita personal income (dollars) 2,51109.0,2022,Q2
4530,2000,Alaska,1,"Personal income (millions of dollars, seasonally adjusted)",50515.0,2022,Q2
4531,2000,Alaska,2,"Population (midperiod, persons) 1",733691.0,2022,Q2
4532,2000,Alaska,3,Per capita personal income (dollars) 2,68850.0,2022,Q2
4533,4000,Arizona,1,"Personal income (millions of dollars, seasonally adjusted)",430913.4,2022,Q2
4534,4000,Arizona,2,"Population (midperiod, persons) 1",7357039.0,2022,Q2
4535,4000,Arizona,3,Per capita personal income (dollars) 2,58572.0,2022,Q2
4536,5000,Arkansas,1,"Personal income (millions of dollars, seasonally adjusted)",161460.1,2022,Q2
4537,5000,Arkansas,2,"Population (midperiod, persons) 1",3044419.0,2022,Q2
4538,5000,Arkansas,3,Per capita personal income (dollars) 2,53035.0,2022,Q2
4539,6000,California,1,"Personal income (millions of dollars, seasonally adjusted)",2987507.6,2022,Q2
