"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2350456","B","","","0"
"2019-11","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2351334","B","","","0"
"2019-12","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2355330","B","","","0"
"2020-01","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2358596","B","","","0"
"2020-02","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2355254","B","","","0"
"2020-03","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2226787","B","","","0"
"2020-04","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","1956478","B","","","0"
"2020-05","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","1905364","B","","","0"
"2020-06","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2004011","B","","","0"
"2020-07","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2085010","B","","","0"
"2020-08","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2123504","B","","","0"
"2020-09","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2177521","B","","","0"
"2020-10","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2206265","B","","","0"
"2020-11","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2220911","B","","","0"
"2020-12","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2226855","B","","","0"
"2021-01","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2227917","B","","","0"
"2021-02","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2240733","B","","","0"
"2021-03","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2266121","B","","","0"
"2021-04","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2265684","B","","","0"
"2021-05","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2252914","B","","","0"
"2021-06","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2282435","B","","","0"
"2021-07","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2313309","B","","","0"
"2021-08","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2322430","B","","","0"
"2021-09","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2340561","B","","","0"
"2021-10","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2364071","B","","","0"
"2021-11","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2373851","B","","","0"
"2021-12","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2385634","B","","","0"
"2022-01","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2403260","B","","","0"
"2022-02","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2421779","B","","","0"
"2022-03","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2434499","B","","","0"
"2022-04","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2452079","B","","","0"
"2022-05","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2456354","B","","","0"
"2022-06","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2472747","B","","","0"
"2022-07","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2484305","B","","","0"
"2022-08","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2488862","B","","","0"
"2022-09","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2496781","B","","","0"
"2022-10","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2494144","B","","","0"
"2022-11","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2513214","B","","","0"
"2022-12","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2519326","B","","","0"
"2023-01","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2523097","B","","","0"
"2023-02","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2538059","B","","","0"
"2023-03","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2532339","B","","","0"
"2023-04","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2532569","B","","","0"
"2023-05","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2552073","B","","","0"
"2023-06","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2557247","B","","","0"
"2023-07","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2559187","B","","","0"
"2023-08","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2555492","B","","","0"
"2023-09","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2561007","B","","","0"
"2023-10","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2561472","B","","","0"
"2023-11","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2561639","B","","","0"
"2023-12","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2562555","B","","","0"
"2024-01","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2564285","B","","","0"
"2024-02","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2560359","B","","","0"
"2024-03","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2565733","B","","","0"
"2024-04","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2563534","B","","","0"
"2024-05","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2567862","B","","","0"
"2024-06","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2568020","B","","","0"
"2024-07","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2565585","B","","","0"
"2024-08","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2571234","B","","","0"
"2024-09","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2569904","B","","","0"
"2024-10","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2569061","B","","","0"
"2024-11","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2564298","B","","","0"
"2024-12","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2574101","B","","","0"
"2025-01","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2571498","B","","","0"
"2025-02","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2571772","B","","","0"
"2025-03","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2572477","B","","","0"
"2025-04","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2571690","B","","","0"
"2025-05","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2574125","B","","","0"
"2025-06","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2570953","B","","","0"
"2025-07","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2566438","B","","","0"
"2025-08","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2568331","B","","","0"
"2025-09","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2571781","B","","","0"
"2025-10","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2571247","B","","","0"
"2025-11","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2573292","B","","","0"
"2025-12","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2571671","B","","","0"
"2026-01","British Columbia","2021A000259","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311043","11.1.1","2580316","B","","","0"
"2015-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20036","A","","","0"
"2015-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20357","A","","","0"
"2015-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20311","A","","","0"
"2015-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20330","A","","","0"
"2015-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20174","A","","","0"
"2015-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20060","A","","","0"
"2015-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20509","A","","","0"
"2015-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","19806","A","","","0"
"2015-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20387","A","","","0"
"2015-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20620","A","","","0"
"2015-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20752","A","","","0"
"2015-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20799","A","","","0"
"2016-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21023","A","","","0"
"2016-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20826","A","","","0"
"2016-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20980","A","","","0"
"2016-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21164","A","","","0"
"2016-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21159","A","","","0"
"2016-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21047","A","","","0"
"2016-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21152","A","","","0"
"2016-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20329","A","","","0"
"2016-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21231","A","","","0"
"2016-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21267","A","","","0"
"2016-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21512","A","","","0"
"2016-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21169","A","","","0"
"2017-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21371","A","","","0"
"2017-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21292","A","","","0"
"2017-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21283","A","","","0"
"2017-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21337","A","","","0"
"2017-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21479","A","","","0"
"2017-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21998","A","","","0"
"2017-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21715","A","","","0"
"2017-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22277","A","","","0"
"2017-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22111","A","","","0"
"2017-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21941","A","","","0"
"2017-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21979","A","","","0"
"2017-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22232","A","","","0"
"2018-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21711","A","","","0"
"2018-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21848","A","","","0"
"2018-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21945","A","","","0"
"2018-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21840","A","","","0"
"2018-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21980","A","","","0"
"2018-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22303","A","","","0"
"2018-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22194","A","","","0"
"2018-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22306","A","","","0"
"2018-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22156","A","","","0"
"2018-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22029","A","","","0"
"2018-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22137","A","","","0"
"2018-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22197","A","","","0"
"2019-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22279","A","","","0"
"2019-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22371","A","","","0"
"2019-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22268","A","","","0"
"2019-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22457","A","","","0"
"2019-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22527","A","","","0"
"2019-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22467","A","","","0"
"2019-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22598","A","","","0"
"2019-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22532","A","","","0"
"2019-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22086","B","","","0"
"2019-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22326","B","","","0"
"2019-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22427","B","","","0"
"2019-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22283","B","","","0"
"2020-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22494","B","","","0"
"2020-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22658","B","","","0"
"2020-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21462","B","","","0"
"2020-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20205","B","","","0"
"2020-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","19160","B","","","0"
"2020-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","19601","B","","","0"
"2020-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20167","B","","","0"
"2020-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","20872","B","","","0"
"2020-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21419","B","","","0"
"2020-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21788","B","","","0"
"2020-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","21825","B","","","0"
"2020-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22117","B","","","0"
"2021-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22497","B","","","0"
"2021-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22621","B","","","0"
"2021-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22723","B","","","0"
"2021-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23094","B","","","0"
"2021-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22523","B","","","0"
"2021-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22564","B","","","0"
"2021-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22771","B","","","0"
"2021-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","22675","B","","","0"
"2021-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23250","B","","","0"
"2021-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23527","B","","","0"
"2021-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23552","B","","","0"
"2021-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23637","B","","","0"
"2022-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23640","B","","","0"
"2022-02","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23635","B","","","0"
"2022-03","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23818","B","","","0"
"2022-04","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23794","B","","","0"
"2022-05","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23313","B","","","0"
"2022-06","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23675","C","","","0"
"2022-07","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","23955","B","","","0"
"2022-08","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24030","B","","","0"
"2022-09","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24047","B","","","0"
"2022-10","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24125","B","","","0"
"2022-11","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24325","B","","","0"
"2022-12","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24424","B","","","0"
"2023-01","Yukon","2021A000260","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79311070","12.1.1","24504","B","","","0"
