"REF_DATE","GEO","DGUID","Estimate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-02","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.4","A","","","1"
"2022-03","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.5","B","","","1"
"2022-04","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.2","B","","","1"
"2022-05","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.3","B","","","1"
"2022-06","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.2","B","","","1"
"2022-07","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.2","B","","","1"
"2022-08","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.0","B","","","1"
"2022-09","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2022-10","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2022-11","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2022-12","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2023-01","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","31.9","B","","","1"
"2023-02","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.0","A","","","1"
"2023-03","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.0","B","","","1"
"2023-04","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.0","B","","","1"
"2023-05","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.0","B","","","1"
"2023-06","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","31.8","B","","","1"
"2023-07","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","31.9","B","","","1"
"2023-08","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2023-09","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.0","A","","","1"
"2023-10","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2023-11","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.2","B","","","1"
"2023-12","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","31.9","B","","","1"
"2024-01","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.3","B","","","1"
"2024-02","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.5","B","","","1"
"2024-03","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.6","B","","","1"
"2024-04","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.7","B","","","1"
"2024-05","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","33.0","B","","","1"
"2024-06","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.8","B","","","1"
"2024-07","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","33.2","B","","","1"
"2024-08","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","33.1","B","","","1"
"2024-09","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.9","A","","","1"
"2024-10","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","33.1","B","","","1"
"2024-11","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","33.2","B","","","1"
"2024-12","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","33.4","B","","","1"
"2025-01","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","33.4","B","","","1"
"2025-02","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.8","B","","","1"
"2025-03","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.6","B","","","1"
"2025-04","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.5","B","","","1"
"2025-05","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.3","B","","","1"
"2025-06","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.7","B","","","1"
"2025-07","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.2","B","","","1"
"2025-08","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.4","B","","","1"
"2025-09","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.5","B","","","1"
"2025-10","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2025-11","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.3","B","","","1"
"2025-12","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.1","B","","","1"
"2026-01","New Brunswick","2021A000213","Average weekly hours including overtime for hourly employees","Hours","152","units","0","v54027354","5.10","32.4","B","","","1"
"2015-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2015-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","A","","","1"
"2015-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2015-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","A","","","1"
"2015-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","A","","","1"
"2015-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2015-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","A","","","1"
"2015-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2015-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2015-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.6","A","","","1"
"2015-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.6","A","","","1"
"2015-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2016-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2016-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2016-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2016-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2016-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2016-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2016-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","A","","","1"
"2016-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2016-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2016-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2016-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2016-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2017-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2017-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2017-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2017-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2017-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2017-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2017-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2017-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2017-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","A","","","1"
"2017-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","A","","","1"
"2017-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2017-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","A","","","1"
"2018-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","A","","","1"
"2018-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2018-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.6","A","","","1"
"2018-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","A","","","1"
"2018-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2018-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2018-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2018-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2018-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2018-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2018-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2018-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2019-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2019-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.7","A","","","1"
"2019-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.6","A","","","1"
"2019-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","A","","","1"
"2019-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","A","","","1"
"2019-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2019-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2019-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2019-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","B","","","1"
"2019-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2019-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2019-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","B","","","1"
"2020-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","B","","","1"
"2020-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2020-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2020-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2020-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","B","","","1"
"2020-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2020-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2020-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2020-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2020-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2020-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2020-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2021-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","A","","","1"
"2021-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2021-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","B","","","1"
"2021-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2021-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","B","","","1"
"2021-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","B","","","1"
"2021-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.4","B","","","1"
"2021-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","B","","","1"
"2021-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2021-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2021-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.7","A","","","1"
"2021-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2022-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","A","","","1"
"2022-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.2","A","","","1"
"2022-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2022-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.5","B","","","1"
"2022-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","A","","","1"
"2022-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.3","B","","","1"
"2022-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.1","B","","","1"
"2022-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2022-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2022-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.3","B","","","1"
"2022-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2022-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.6","B","","","1"
"2023-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.6","B","","","1"
"2023-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.5","A","","","1"
"2023-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.4","A","","","1"
"2023-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.5","B","","","1"
"2023-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","B","","","1"
"2023-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.6","B","","","1"
"2023-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.5","B","","","1"
"2023-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.6","B","","","1"
"2023-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","A","","","1"
"2023-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","B","","","1"
"2023-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2023-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2024-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","A","","","1"
"2024-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2024-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","A","","","1"
"2024-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","B","","","1"
"2024-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.6","B","","","1"
"2024-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.5","A","","","1"
"2024-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","A","","","1"
"2024-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2024-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","A","","","1"
"2024-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","A","","","1"
"2024-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2024-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2025-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","B","","","1"
"2025-02","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.8","B","","","1"
"2025-03","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","B","","","1"
"2025-04","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","B","","","1"
"2025-05","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","B","","","1"
"2025-06","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2025-07","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","37.0","B","","","1"
"2025-08","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","B","","","1"
"2025-09","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.9","B","","","1"
"2025-10","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.7","B","","","1"
"2025-11","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.5","B","","","1"
"2025-12","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.5","B","","","1"
"2026-01","New Brunswick","2021A000213","Standard work week excluding overtime for salaried employees (exclude overtime)","Hours","152","units","0","v54027357","5.11","36.6","B","","","1"
"2015-01","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3430916","A","","","0"
"2015-02","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3438334","A","","","0"
"2015-03","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3439225","A","","","0"
"2015-04","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3446666","A","","","0"
"2015-05","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3442829","A","","","0"
"2015-06","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3435991","A","","","0"
"2015-07","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3425224","A","","","0"
"2015-08","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3439900","A","","","0"
"2015-09","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3445089","A","","","0"
"2015-10","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3443406","A","","","0"
"2015-11","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3439868","A","","","0"
"2015-12","Quebec","2021A000224","Employment for all employees","Persons","249","units","0","v54027362","6.1","3435107","A","","","0"
